addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,name:ko,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,name:uk,atm,fax,name:nl,smoking,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,website,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning.1,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,vondelpark,,,,,,,,the only large park that be close to the binnenstad and definitely the most popular one especially in the summer it be lively and crowd many local sit on the grass and enjoy a cold beer or wine it a lovely place to just hang out sit in the sun and meet the local open air theater be run in the summer on friday evening saturday and sunday nieuws en feiten op hetvondelparknet binnenkort enkele van eeghen wandelingen vondelpark 1 april 2024 door han homburg han homburg schrijft aan de redactie vanaf dinsdag 2 april geef ik 2 natuurhistorische rondleidingen per week door het vondelpark op de dinsdagen en vrijdagen van 10 tot 12 uur tot eind juni 2024 geen inschrijving vooraf geen kosten voor maximaal 10 personen per keer voertaal be nederland startpunt be bij de monumentale ingang van eeghenstraat en omvat verschillende wandelingen in het oudste deel van het vondelpark onderwerpen die ter sprake komen zijn piet van eeghen en het oprichtingsbestuur van het park in relatie tot andere maatschappelijke projecten in de stad ontwerper en aanlegger firma zocher de monumenten bruggetjes en de gevarieerde groene invulling tot heden manke nelis be niet meer vondelpark 10 maart 2024 herzien donderdag 14 maart 2024 in de avond van donderdag 7 maart 2024 rond 1730 heeft fotograaf peter wesche een gewonde ooievaar aangetroffen langs een sloot op de schapenweide hij waarschuwde de dierenambulance maar die kwam pa op vrijdag rond 10 uur in de ochtend de vogel be diezelfde dag op weg naar de vestiging van de dierenambulance overleden bij navraag door peter bleek het te gaan om manke nelis de aan 1 poot manke ooievaarman van het nest op de schapenweide die voor vele nakomelingen in het vondelpark heeft gezorgd deze vogel be vermoedelijk aangevallen en verdreven door een oude man ooievaar met aluminium lipring nr 95 boven en 74 onder de ring zit om de om rechterpoot dus het werd geringd in een even jaar dat zal dan 2010 of 2012 zijn het ringnummer staat niet geregistreerd bij vogeltrekstation de ringer heeft de gegevens dus nooit doorgegeven het vogeltrekstation gaat de ringer benaderen om alsnog de gegevens te krijgen zodra ze die hebben worden ze doorgegeven op het nest staat een nieuw paartje de geringde 9574 en een ongeringde ooievaar die ongeringde be niet het vrouwtje van nelis het vrouwtje van nelis be sind eind februari niet meer gezien bij het nieuwe paartje hebben we nog niet kunnen vaststellen wie het mannetje en wie het vrouwtje be op maandagmiddag gaat peter naar de dierenambulance om fotos maken van nelis en evalueren wat er fout be gegaan zie ook waarnemingnl mollentelling vondelpark 18 februari 2024 jarenlang waren er geen mollen te vinden in het vondelpark de grondwaterstand be namelijk te hoog en daarom lopen de gangen snel onder water en dat vinden ze niet leuk maar afgelopen zomer tijdens het ringen van de jonge ooievaars op de schapenweide ontdekten wij enkele mollengangen waar komen die vandaan omdat de gangen alleen rond de nestpaal te vinden waren denken wij dat een mol gepakt be door een ooievaar en tijdens het voeren aan de snavel ontsnapt be en naar beneden op de grond gevallen de hoveniers van het park denken echter dat de mol saman met een vrachtje aarde geïmporteerd be de schapenweide be tijdens de afgelopen renovatie flink verhoogd dus hier heeft de mol betere kansen dat be te merken omdat nu overal op de schapenweide de molshopen te zien zijn hoeveel mollen er nu zijn be niet bekend omdat het vondelpark ecologisch geïsoleerd be vooral voor mollen be het niet te verwachten dat de populatie zich zal uitbreiden we zullen dit in ieder geval goed bestuderen nationale mollentelling hoe gaat het met de ooievaarsjongen vondelpark 30 juli 2023 paul koene die opkomt voor de ooievaars in het vondelpark schrijft aan de redactie wat betreft nest naast koeweide ooievaar 8e073 be inderdaad overleden op de toevlucht have door de storm meerdere fracturen in de vleugels ooievaar met ringnummer 8e074 be vermist werd enige dagen na de storm voor het laatst gezien helaas be door de begroeiing het nest alleen van veraf goed te observeren rond de 12e juli kon je met een ingezoomde bridge camera vergelijkbaar met een 1200 mm lens of een goede kijker vanaf de weg voorbij de ingang koeweide iets wit op het nest zien liggen maar niet duidelijk genoeg om een conclusie te trekken waarnemingen van mij en peter wesche de dagen daarop werd dat wit steed minder goed te zien waarnemingen van mij en peter wesche vanaf ingang koeweide en van hannah jansen vanaf de koeweide tijdens haar vlindertelling kortom het zou dus goed kunnen dat 8e074 be overleden en op het nest ligt maar 100 zekerheid hebben we niet wat betreft nest op schapenweide op 12 juli rond 1800 zijn de drie ooievaartjes van het nest gesprongen peter wesche have net wat fotos van de drie gemaakt vanaf de westzijde liep naar de zuidzijde van de schapenweide en in die paar minuten zijn ze verdwenen ze hadden tot dat moment nog niet gevlogen maar waren wel al ver gevorderd met hun vliegoefeningen er liepen op het moment van de verdwijning twee mensen op de schapenweide dus het be niet onaannemelijk dat die te dicht bij het nest zijn gekomen en dat er sprake be van nestverstoring na 2100 uur wist een van de ooievaartjes 8e071 met een onhandige land terug te keren op het nest op de 13e rond de middag landde de tweede 8e072 op de schapenweide vlak daarvoor be het op de koeweide gezien dit jong heeft vervolgens een tijd op de schapenweide gefoerageerd onder begeleiding van zijn twee ouders en wist later in de middag het nest te bereiken van de 8e070 be niets meer vernomen 8e071 en 8e072 kunnen nu goed vliegen dus af en toe zal je een leeg nest treffen maar tegen de avond keren ze nog steed terug naar het nest op 26 juli rond 1700 uur heb ik ze daar nog gezien stronk van populier omgevallen vondelpark 12 maart 2023 vannacht be een tien jaar oude stronk van een gekapte populier omgevallen het be een zeer oude zwarte populier van het vrouwelijke geslacht in het voorjaar be het hele plein bedekt met pluis het leek wel een dik pak sneeuw omdat de boom begon over te hellen in de richting van het gebouw ernaast besloot men de boom te kappen halverwege de kap bleek dat er vleermuizen in woonden en zijn de werkzaamheden afgebroken alleen een flinke stronk bleef staan dat be 10 jaar geleden en intussen verloor het al zijn bast en werd de stronk steed meer verrot afgelopen nacht be hij dan bezweken het viel dwars door het hek op het trottoir een scooter verpletterend en een fiets beschadigend bij het schrijven van dit artikel be de stronk nog niet opgeruimd sportclubs veroorzaken veel overlast vondelpark 21 januari 2021 aangevuld op vrijdag 29 januari 2021 de corona pandemie slaat hard toe mensen houden ramen en deuren gesloten en zitten bibberend van angst de hele dag thuis en zo langzamerhand ziet men de weegschaal gevaarlijk ver naar rechts doorslaan dan komt natuurlijk de vraag zal mijn bikini over een paar maanden nog wel passen en dan komt de grote beslissing om voor veel geld middagenlang in een strak nylonpakje achter een vent met een fluitje aan te hollen nu de sportscholen gesloten werden wordt het vondelpark al gratis uitwijkplaats gebruikt grote stukken openbare weg worden met pionnen afgezet zodat de fietsers zigzaggend tussen de hinkelende sporters door moeten kinderen worden van de speeltuintjes weggejaagd omdat de trekelastieken aan de klimrekken bevestigd moeten worden argeloze wandelaars springen van schrik opzij al er weer een groepje komt aanstormen help ik heb een pad in de tuin vondelpark 1 april 2018 door de werkgroep paddentrek deze hulpkreet krijgen de vrijwilligers die bezig zijn met de paddentrek in het vondelpark vaak daarom heeft het natuur en milieuteam zuid een werkgroep opgericht om bewoners met deze vraag te hulp te staan het be namelijk wettelijk verboden padden en kikkers te vangen en ergens anders uit te zetten ze horen in uw tuin en sterker nog het be goed voor uw tuin om deze dieren te hebben padden en kikkers zijn enorme veelvraten en daarom zult u veel minder last hebben van slakken en insecten en ander klein levend gekruip de werkgroep bestaat uit ervaringsdeskundigen die ook helpen bij de paddentrek in het vondelpark en bereid zijn bij u langs te komen om tip te geven hoe u uw tuin padvriendelijk kunt inrichten en wee gerust u hoeft van uw tuin geen veenmoeras of een jungle te maken meestal zijn een paar aanpassingen voldoende heeft u een amfibievriendelijke tuin dan be de werkgroep ook geïnteresseerd om van u te horen welke voorzieningen u heeft getroffen en hoe dat werkt op de foto van googlesatellite ziet u dat de tuinen in zuid behoorlijk versteend zijn er kan nog heel wat gewonnen worden,52.358,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sport,,,,,,,,4.868,,,,,,,,,,,,,,,,,httpwwwhetvondelparknet,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
104a,,,,amsterdamseweg,,,,,,,,,,,,amsterdamzuid,,,,,,,de jonge dikkert,amstelveen,,,,,,,officially in amstelveen corner of molenweg and amsterdamseweg be now a restaurant tafel reserveren klik op foto voor het menu openingstijden lunch dinsdag tm vrijdag be onze keuken geopend van 1200 tm 1500 uur openingstijden diner dinsdag tm zaterdag be onze keuken geopend van 1800 tm 2200 uur zondag maandag gesloten lastminute reserveringen voor lastminute reserveringen staan we u graag telefonisch te woord 0206433333,52.308196,,,,,,x x x no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 x,,,,,,,,,de jonge dikkert,,,,1182hg,,,,,,,,amsterdamseweg 104a,,,,,,,,,,,,,,,,french,,,,,nl,,,,,,,,,,4.847315,,,,,,,,,,,,,,,,,httpwwwjongedikkertnl,,,,,,,,,no,,,,,,,,see,,,,,,,31 20 643 3333,,restaurant,,,,,httpswwwjongedikkertnl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,riekermolen 1636,,,,,,,,on the bank of the amstel river at kalfjeslaan,52.324044,,,,,,x x x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.893707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
22,,,,europaplein,,,,,,,,,,,,amsterdamzuid,,,,,,,strand zuid,,,,,,,,with bar and restaurant ook deze editie van het ek be het mogelijk om de wedstrijden te kijken in een zomerse set onder het genot van een drankje en hapje en een deuntje van onze “ huis dj ’ s ” kun jij bij strandzuid nederland toejuichen grote schermen zorgen ervoor dat iedereen een goede plek heeft om ons team te zien scoren kaarten € 1000 per stuk voor groepskorting kijk op onze website,52.341308,,,,,,x x,,,,,,,,tram europaplein or metro rai,strandzuid,,,,1078gz,,,,,,,,europaplein 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.886449,,,,,,,,,,,,,,,,,httpwwwstrandzuidnl,,,,,,,,,,,,,,,,,see,,,,,,,31 20 639 2589,,bar,,,,price €1000 per ticket,,,no,,,,,,,,,,,,,,,,,,
182,,,,albert cuypstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,albert cuyp market,amsterdam,,,,,,,large street market in amsterdam and the bestknown street market in the country it be iconic for the de pijp neighborhood and it work class inhabitant there be something for everyone here whether youre look for delicious dutch treat clothing or secondhand camera there also a wide array of store that cater to the city surinamese antillean turkish and moroccan inhabitant give the market and neighborhood a strong multicultural feel can get very crowd so watch out for pickpocket de albert cuypmarkt de mooiste markt van mokum de mooiste markt van mokum be open voor uw dagelijkse boodschappen of een dagje uit u vindt er alles om een lekker diner klaar te maken of te shoppen bij onze kleding enof sieradenkramen want shoppen in de buitenlucht be tenslotte veilig,52.355954,restaurant,,,bag,,x yes 2234 limited 983 no 881,,,,,,,20140324,,,,,,1073bl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vacant,,,,,,,,4.895205,no,,,,,,,,,,msa 09001700,,,,,,httpalbertcuypmarktamsterdam,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,restaurant bazar amsterdam,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,pieter cornelisz hooftstraat,,,,,hermès,,,probably the wealthy street of the country where dutch celebrity go for a new pair of designer shoe well bring a fill wallet if youre planning to buy something here,52.359979,,,,,,x x x,,,,q843887,,,,,hermès,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.879626,,,,,,,,,,,,,,,,,,,,,pc hooftstraat,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
69,,,,albert cuypstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,albina,amsterdam,,,,,,,it cheap and very good if you arrive around dinnertime you probably have to wait for a table the surroundings be depress but the food be so good you will come back anyway,52.354969,,,,,,x x x yes 2234 limited 983 no 881,,,,,yes,,,,albina,,,,1072cn,,,,,,,,albert cuypstraat 69,,surinaamschinees afhaalcentrum,,,,,,,,,,,,,,chinese,,,,,,,,,,,,,,,4.889637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,restaurant,,,,€6,,dinner,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,tijns exotische broodjes,,,,,,,,tasty great value surinamese takeout locate a short walk from the zuidas area hotel a few table be also available to eat in,,,,,,,,,,,,,,,gelderlandplein,,,,,,,,,,,,,willem van weldammelaan 55 1082 dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 404 2175,,,,,,,,,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,dosa,,,,,,,,they specialise in traditional southern indian cuisine especially the eponymous dosa a rice and lentil pancake with a variety of filling the food be outstanding and well worth hunt out the dosas be exceptional and a treat worthy of a visit by themselves,52.362458,,,,,,x x yes 217 no 4 x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 x yes 2234 limited 983 no 881,,,,,,,,vondelpark,dosa,,,,,,,,,,,,overtoom 146,,,,,,,,,,,,,,,,indian,,,,,,,,,,,,,,,4.873326,,,,,,,,,,,,,,,,,httpwwwdosaindianrestaurantnl,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 6164 838,,restaurant,,,,price na,httpswwwdosaamsterdamnl,dinner,no,,,,,,casual,cheap,,,,,,,,,,indoor,vegan and vegetarian
52,,,,ferdinand bolstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,sari citra,amsterdam,,,,,,,locate just off the far end of the de pijp neighborhood famous the albert cuyp market sari citra be one of the most delicious and most affordable indonesian restaurant in town be sure to try several of the selection a the friendly staff build a plate for you dont show up right at 5pm unless you feel like wait in line behind a lot of hungry local just get off work open during the week from 2pm9pm and from 3pm9pm on weekend in the close surroundings about a hundred meter of the albert cuypmarkt we be the perfect spot to take a moment of rest and to enjoy the traditional indonesian kitchen just around the corner a 5 minute walk you will find the heineken experience and more highlight of amsterdam be close by within a 10 minute walk distance you will find the rijksmuseum museumplein and the van gogh museum finish your day in amsterdam with one of our great dish like nasi or bami rames sate ajam gadogado or our delicious en abundant dish sari citra in our cozy restaurant you will find an excessive selection of original indonesian dish on our menu daily fresh and with care prepared where can you find u location amsterdam ferdinand bolstraat 52 1072 ll amsterdam 020 6754 102 open daily 1300 2000 location purmerend weidevenne shopping center van damplein 26 1448 nb purmerend 31 0299 427 541 open mon close tue 1400 2000 wedsat 1200 2000 sun 1400 2000,52.355769,,,,,,x x x x yes 2234 limited 983 no 881,,,,,,,,de pijp,sari citra,,,,1072ll,,,,,,,,ferdinand bolstraat 52,,indonesian restaurant,,,,,,,,,,,,,,asian,,,,,,,,,,,,,,,4.890364,,,,,,,,,,,,,,,,,httpwwwsaricitranlen,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 675 41 02,,restaurant,,,,,httpswwwsaricitranl,dinner,no,,,,,,casual,,,,,,,,,,,,
55,,,,amsteldijk,,,,,,,,,,,,amsterdamzuid,,,,,,,ctaste,amsterdam,,,,,,,din in the dark all waiter be blind and serve you dinner in a completely dark restaurant a very weird but actually quite fun experience nieuws valentijnsdate in het donker laat je hart stralen en verras je valentijnsdate met een maak kennis met ons duurzame bierarrangement wist je dat het bierarrangement bestaat uit alleen maar amsterdamse wat kan je verwachten ctaste – dineren in het donker bij ctaste be het volledig donker communiceren proeven horen ruiken en voelen zal je totaal anders gaan ervaren wow wat een beleving smaak en genieten staat centraal bij ons uitgebreid diner high wine high beer high tea brunch of proeverij maar ctaste staat niet alleen voor een unieke en onvergetelijke smaakbeleving de enige échte expert van het donker zullen je op een fantastische ongedwongen manier versteld doen staan onze 11 blinde expert zullen je trakteren op een fantastisch middag of avond met een gemiddeld cijfer van een 91 op service durven we dat wel te zeggen maak nu kennis met onze unieke ervaring ky het pakket dat bij je past reserveer een tafel en koop daarna direct jouw ticket voor gereduceerde prijzen veel antwoorden kan je vinden bij de faq veelgestelde vragen 10royal diner €8975 pp €9875voor wie écht royaal wilt uitpakken en ultiem genieten het royal dinerbruisend ontvangst met prosecco of speciaalbier 5 gangen diner 4 gangen bijpassend wijn of bierarrangement karaf water op tafel koffie of thee naar keuze na afloop duur ca 25 uur 6luxe diner €7975 pp €8475speciaal om je tafelpartner te verrassen hebben we deze luxe mogelijkheidbruisend ontvangst met prosecco of speciaalbier 4 gangen menu 3 gangen bijpassend wijn of bierarrangement karaf water op tafel koffie of thee naar keuze duur ca 2 uur en 15 min 6premium diner €6975 pp €709een complete avond uit met 3 gangen en genoeg dranken erbij puur compleet genietendrankje vooraf bierfriswijn 3 gangenmenu in het donker bijpassend wijn of bierarrangement karaf water op tafel duur ca 2 uur experience diner €49 pponvergetelijke ervaring in het donker geniet van een 3 gangen verrassingsmenu3 gangenmenu in het donker dranken rekent u nadien af duur ca 2 uur recensies an amaze experience an amaze experience i recommend anyone visit amsterdam do it ’ s so surreal the waiter be friendly and the food be delicious superb place excellent experience the service in the restaurant be excellent the waiter be just great helpful and set a great mood thank you the food be delicious excellent experience verrijkende ervaring wat een vriendelijke bediening en een heeeeel bijzondere en verrijkende ervaring echt aan te bevelen,52.354182,,,,,,x x x x x x yes 2234 limited 983 no 881,,,,,yes,,,,ctaste,,20151018,,1074hx,,,,,,,,amsteldijk 55 1074 hx amsterdam,,,,,,servicectastenl,,,,,,,,,,regional,,,,,,,,,,,,,,,4.906317,no,,,,,,,,,,,,,,,,httpwwwctastenl,,,,,,,,,,,,,wesa 1630 su 1100,,,,eat,,,,,,,31 20 675 2831,,restaurant,,,,experience diner €49 per person premium diner €6975 per person discount from €709 luxe diner €7975 per person discount from €8475 royal diner €8975 per person discount from €9875,httpsctastenl,dinner,no,,,,,,intimate,expensive,,,,,,,,,,,
27,,,,eerste jacob van campenstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,frnzy,amsterdam,,,,,,,small restaurant with indoor and street seat serf good noodle salad and sandwich with a vietnamese influence find the best eatery in japan be a culinary late food recipe morning can be furious with a brief period in chicken à l ’ ast a delightful dish that combine the in the competitive restaurant industry menu engineering play a hey there fellow food enthusiast if you ’ re on a sucré salé the darling culinary franchise welcome you on for coffee enthusiast there ’ s nothing very like the rich quality food decision assume an essential part in keep,52.357586,,,,bag,,x x x x yes 2234 limited 983 no 881,,,,,,,20140324,,local coffee,,20160801,,1072bc,,,,,,,,eerste jacob van campenstraat 27 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,local all day brunch,,,4.889041,,,,,,,,,,,,,,,,,httpwwwfrnzyamsterdamcom,,,,,,,,,,,,,,,,,eat,,,,,,,31 6 506 332 21,,cafe,,,,,httpswwwlocalscoffeenl,lunch,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,occii,,,,,,,,a rock venue for cut edge music punk noise riot grrrl etc,,,,,,,,,,,,,,,tram amstelveenseweg,,,,,,,,,,,,,amstelveenseweg 134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,beer,rock,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,club medium,,,,,,,,completely organic menu fair selection good price lovely staff free fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,soft drink,jazz,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamzuid,,,,,,,katsu,,,,,,,,just around the corner from medium good price nice atmosphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,,,casual,,,,,,,,,,,,
5,,,,vondelpark,,,,1.0,,,,,,,,amsterdamzuid,,,,,,,t blauwe theehuis,amsterdam,,,,,,,basic bar and beer garden,52.358864,,,,bag,,x yes 217 no 4 x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 yes 2234 limited 983 no 881,nlblauwe theehuis,,,,,,20140324,,blauwe theehuis,,20160731,you can eat outside but no wheelchair accessible toilet,1071aa,,,,,,,,vondelpark 5,,,,,q2357041,,,,,,,,,,,,,,,,,,,,categoryblauwe theehuis,,,,,,4.872586,,,,,,,,,,,,,,,,,httpwwwblauwetheehuisnl,,,,,,,,,outside,,,,,,,,drink,,,,,,,,,cafe,,,,,,,no,,,,beer,background,casual,,,,,,,,,,,indoor and outdoor,vegetarian
183,,,,pieter cornelisz hooftstraat,,,,,,,,,,,,amsterdamzuid,,,,,,,de roos,,,,,,,,quite tea house with small garden,52.35874,,,,,,x x x x x,,,,,,,,on the edge of vondelpark,de roos,,20160731,,1071 bw,,,,,,,,pieter cornelisz hooftstraat 183,,,,,,,,,,,,,,,,breakfast coffeeshop sandwich tea,,,,,,,,,,,,,,,4.875451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sasu 09001730 mofr 08301800,,,,drink,,,,,,,,,cafe,,,,,httproosnl,,no,,,,tea,ambient,intimate,,,,,,,,,,,,vegan and vegetarian
46,yes,,,vossiusstraat,,,,,hostel,,,yes,,,,amsterdamzuid,,,no,,,,fly pig uptown,amsterdam,,,,,,,a bit loud and boisterous for traveler look to relax but perfect for those look to meet people from all over the world and get the true amsterdam experience locker require lockpads which be not available for rent only sale for €5 come experience the real hustle and bustle of amsterdam at the fly pig hostel our three youth hostel be world famous for their relaxed atmosphere in a true amsterdam style the fly pig bar be the best place in town to meet other likeminded traveler have a drink a smoke or an unforgettable party our room and dorm however be kept silent and noise free to ensure a good night sleep all essential be include in the price of your hostel stay clean bed linen wifi underbed storage locker bring your own padlock city map local hotspot guide and of course the recommendation of our staff our hostel have too a fully equip kitchen for you to cook your own meal and store your food buffet breakfast be available on site for just €7 per day forgot your towel padlock or toothbrush weve get you you can pick these up cheap from our reception store,52.36025,,,,,,yes 35 no 6 x hostel 3 wlan 431 yes 64 no 20 x yes 36 recommend 14 require 8 no 4 x no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 x yes 2234 limited 983 no 881,,,,,,,,tram 2 or 5 to rijksmuseum,the fly pig hotel uptown,,,,1071aj,,,,,180.0,,,vossiusstraat 46,,,,,q111114720,uptownflyingpignl,,,,,,,,,,,,,yes,,,,,,,,,,,,4.87835,,,,,,,,,,,,,,,,,httpwwwflyingpignlhostelsflyingpiguptownphp,,,,,,,,,isolated,,,,,,,,sleep,,,,,,,31 20 400 4187,,hostel,,,,dorm €16 room €33,httpswwwflyingpignl,,no,,clean,private bath air conditioning kitchen tv number bed dorm with multiple bed size varies by room type,,,,cheap,,,,,,yes,yes,,,,
