addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,name:ko,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,name:uk,atm,fax,name:nl,smoking,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,website,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning.1,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
1289,,,,ijburglaan,,,,,,,,,,,,amsterdamoost,,,,,,,bloem op ijburg,amsterdam,,,,,bloemopijburg,,italian restaurant,52.35446,,,,bag,,x x x x x yes 368 no 41 only 25 x yes 2234 limited 983 no 881,,,,,,,20140507,tram 26 to diemerparklaan,bloem op ijburg,,,,1087gj,,,,,,,,ijburglaan 1289,,,,,,reserverenbloemopijburgnl,,,,,yes,,,,,italian,,,,,,,,,,,,,,,4.99714,,,,,bloemopijburg,,,,,,17302200 daily,,,,,,httpwwwbloemopijburgnl,,,,,,,,,,,,,tusa 17302130,,,,eat,,,,,,,31 20 416 0677,,restaurant,,,,€1520,httpswwwbloemopijburgnl,,no,,,,,,casual,medium,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamoost,,,,,,,de ponteneur,,,,,,,,an inexpensive barrestaurant with great food and atmosphere all food serve be fresh and homemade free wifi available excellent bang for the buck and suit for only a drink a well no english menu some waiter speak english,52.36343,,,,,,x x,,,,,,,,tram 9 to eerste van swindenstraat,ludwig,,,,,,,,,,,,eerste van swindenstraat 581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93032,,,,,,,,,,,mth 09000100 f sa 09000200 su 10000100,,,,,,httpwwwponteneurnl,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 6680680,,cafe,,,,main €1520,,dinner,no,,,,,,casual,medium,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamoost,,,,,,,aan de amstel,,,,,,,,this small but cosy place be run by popular dutch cooking book author and illustrator yvette van boven it serf home make comfy food with a mediterranean touch it a table dhotestyle restaurant with a small menu and a fix price for 3 or 4 course meal,52.35586,,,,,,x x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1,,,,,,,,metro 51 53 54 to wibautstraat,athene,,,,,,,,,,,,weesperzijde 42a,,,,,,,,,,,,,,,,greek,,,,,,,,,,,,,,,4.90742,,,,,,,,,,,tusa 16002200,,,,,,httpwwwaandeamstelnl,,,,,,,,,,,,,,,,,eat,,,,,,,31 206080077,,restaurant,,,,3550 for 3 course,,dinner,no,,,,,,intimate,medium,,,,,,,,,,outdoor,
11,,,,piet heinkade,,,,,,,,,,,,amsterdamoost,,,,,,,silk road restaurant,amsterdam,,,,mövenpick,,,eastern and western fusion meal with both à la carte and on high occupy day o­nly a live cooking theme buffet the restaurant have a view o­n the river ij open 7 day per week for lunch and dinner,52.37799,,,enmövenpick hotel resort,bag,,x x x x yes 2234 limited 983 no 881,,,,q691162,yes,,20140324,tram 26 to muziekgebouw bimhuis,mövenpick hotel,,,,1019br,,,,,,,,2f mövenpick hotel piet heinkade 11,,,,,,hotelamsterdammoevenpickcom,,,,,,,,,,,,,,,nl,,,,,,,,,,4.91377,,,,,,,,,,,,,,,,,httpwwwsilkroadnl,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 519 1200,,hotel,,,,€2540,httpwwwmoevenpickhotelscom,dinner,no,,,,,,casual,medium,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamoost,,,,,,,blijburg aan zee,,,,,,,,,52.3499,,,,,,x x x x,,,,,,,,tram 26 to ijburg,,,,,,,,,,,,,muiderlaan 1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01459,,,,,,,,,,,mth 11000100 f su 10000100 sa 10000200,,,,,,httpwwwblijburgnl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 4160330,,,,,,,,,no,,,,,,,,,,,,,,,,,,
328,,,,krijn taconiskade,,,,,,,,,,,,amsterdamoost,,,,,,,dok48,amsterdam,,,,,dok48,,,52.35282,,,,bag,,x yes 101 no 52 no 1 12001630 1 17002300 1 mosu 16452200 frsa 0000020016452400 1 16002000 tu off 1 suth 12002230 frsa 12002330 1 mosa 17302100 1 tusu 17002100 1 x yes 217 no 4 x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 yes 368 no 41 only 25 x,,,,,,,20140507,tram 26 to ijburg,dok48,,,,1087hw,,,,,,,,krijn taconiskade 328,,,,,,maildok48nl,,,,,,,,,,,,,,,,,,,,,,,,,5.00534,,,,,dok48amsterdam,,,,,,,,,,,,httpwwwdok48nl,,,,,,,,,outside,,,,tusu 11002359,,,,drink,,,no,,,,31 20 330 6817,,restaurant,,,,,httpswwwdok48nl,,no,,,,,,,,,,,,,,,,,indoor and outdoor,
1491,,,,ijburglaan,,,,,,,,,,,,amsterdamoost,,,,,,,espressofabriek,amsterdam,,,,,,,coffee bar,52.35187,,,,bag,,x x x x yes 368 no 41 only 25 x,,,,,,,20140507,tram 26 to ijburg,merza,,,,1087km,,,,,,,,ijburglaan 1489,,,,,,,,,,,yes,,,,,turkish,,,,,,,,,,,,,,,5.00209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we samo 15000045 tu thfr 13000045,,,,drink,,,,,,,31 20 416 1649,,restaurant,,,,,httpsmerzasitedishshop,,no,,,,coffee,jazz,casual,,,,,,,,,,,,
432,,,,krijn taconiskade,,,,,,,,,,,,amsterdamoost,,,,,,,the lighthouse,amsterdam,,,,,,,,52.35365,,,,bag,,x x x,,,,,,,20140507,tram 26 to ijburg,the marina club,,,,1087hw,,,,,,,,krijn taconiskade 432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 7508395,,restaurant,,,,,httpwwwthemarinaclubcomamsterdam,,no,,,,,,,,,,,,,,,,,,
124,,,,krijn taconiskade,,,,,,,,,,,,amsterdamoost,,,,,,,nap,amsterdam,,,,,,,a harbourside cafe and restaurant with a view of the marina you can just stop by for a cup of coffee have breakfast lunch or dinner stylish interior,52.35286,,,,bag,,x x x x x x,,,,,,,20140507,tram 26 to ijburg,nap amsterdam,,,,1087hv,,,,,,,,krijn taconiskade 124,,,,,,infonapamsterdamnl,,,,,,,,,,international,,,,,,,,,,,,,,,5.00334,,,,,,,,,,,,,,,,,httpwwwnapamsterdamnl,,,,,,,,,,,,,moth 08300000 fr 08300300 sa 10000100 su 10000000,,,,drink,,,,,,,31 20 416 4000,,restaurant,,,,,httpswwwnapamsterdamnl,,no,,,,coffee,background,chic,,,,,,,,,,,,
1264,,,,veemkade,,,0.0,,,,,,,,,amsterdamoost,,,,,,,odessa,amsterdam,,,,,,,,52.37451,,,,bag,,x x x x yes 2234 limited 983 no 881,,,,,yes,,20140324,tram 26 to rietlandpark,the flowery,,,,1019cz,,,,,,,,veemkade 259,,,,,,,,,,,,,,,,,,,,,,,florist,,,,,,,,4.93763,,,,,,,,,,,,,,,,,httpodessapizzagrillnl,,,,,,,,,,,,,moth 08301800 frsa 08301900,,,,drink,,,,,,,31 20 419 8035,,,,,,,httpswwwtheflowerynl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamoost,,,,,,,panama,,,,,,,,this nightclub be relatively close to the city centre it have it fair share of nice night and the view on the water be excellent,52.37491,,,,,,x x,,,,,,,,tram 26 to rietlandpark,,,,,,,,,,,,,oostelijke handelskade 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93021,,,,,,,,,,,,,,,,,httpwwwpanamanl,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,,electronic,chic,,,,,,,,,,,,
55,,,,sgravesandestraat,,,,,,,,,,,,amsterdamoost,,,,,,,tonight club,amsterdam,,,,,,,,52.36123,,,,,,x x x yes 2234 limited 983 no 881,,,,,yes,,,tram 7 or 10 to korte sgravezandestraat tram 9 or 14 to alexanderplein metro 51 52 or 53 to weesperplein,hotel arena,,,,1092aa,,,,,,,,hotel arena s gravesandestraat 51,,,,,q111410206,,,,,,,,,,,,,,,,nl,,,,,,,,,,4.9163,,,,,,,,,,,,,4,,,,httpwwwhotelarenanl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 850 2400,,hotel,,,,,httpswwwhotelarenanl,,no,,,,,,,,,,,,,,,,,,
150,,,,wibautstraat,,,,,,,,,,,,amsterdamoost,,,,,,,canvas,amsterdam,,,,,,,a restaurantbarclub this urban and edgy den in a former newspaper office be a great place to go out at night with nice view of the city and a varied music repertoire alternative jazz funk it one of the hidden secret too often overlook by foreign visitor try one of the cocktail,52.35378,,,,bag,,x x x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 x yes 2234 limited 983 no 881,,,,,yes,,20140324,metro 51 53 or 54 to wibautstraat,canvas,,,,1091gr,,,,,,,,7f volkshotel wibautstraat 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91195,,,,,,,,,,,mth 07000100 f 07000400 sa 08000400 su 08000100,,,,,,httpwwwcanvasopde7enl,,,,,,,,,,,,,mosu 07000100,,,,drink,,,,,,,31 20 2612100,,restaurant,,,,,httpswwwvolkshotelnlencanvas,,no,,,,cocktail,alternative,chic,,,,,,,,,,,outdoor,
,,,,,,,,,,,,,,,,amsterdamoost,,,,,,,camp zeeburg,,,,,,,,this campground be near the city it have camp cabin wagonettes tent site and rv site a good store free wifi and restaurantbar round out the amenity a good clean and cheap place to stay if you do not mind walk to the bathroom and pay €80 for a hot shower,52.36522,,,,,,x shop 13 x,,,,,,,,tram 26 to zuiderzeeweg,,,,,,,,,,,,,zuider ijdijk 20,,,,,,,,,,,,,,,,,,,,,,,rental,,,,,,,,4.96071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sleep,,,,shop,,,31 20 6944430,,bicyclerental,,,,price €80 for a hot shower,,,no,,clean,camp cabin wagonettes tent site rv site store free wifi restaurantbar share bathroom hot shower for €80,,,,,,,,,city view,,,,,,
21,,,,timorplein,,,,,,,,,,,,amsterdamoost,,,no,,,,stayokay zeeburg,amsterdam,,,,,,,this 480 bed hostel be locate to the east of the city centre in a typical amsterdam neighbourhood amsterdam historic centre be less than 15 minute away by bike or tram the hostel be in the same building a studio k a budget diner and movie theatre,52.36533,,,,bag,,wlan 431 yes 64 no 20 x x yes 2234 limited 983 no 881,,,,,yes,,20140324,tram 14 to zeeburgerdijk,stayokay amsterdam oost,,,,1094cc,,,,,,,,timorplein 21,,,,,,zeeburgstayokaycom,,,,,,,,,,,,,,,,,,,,,,,,,4.9355,,,,,,,,,,,,,,,,,httpwwwstayokaycom,,,,,,,,,,,,,,,,stayokay,sleep,,,,,,,31 20 5513190,,hostel,,,,,httpswwwstayokaycomhostelamsterdamzeeburg,,no,,,number of bed 480 bed location east of the city centre in a typical amsterdam neighbourhood nearby access to amsterdam historic centre in the same building a studio k a budget diner and movie theatre,,,,,,,,,city view,,yes,480,,,
57,,,,jan olphert vaillantlaan,,,,,,,,,,,,amsterdamoost,,,,,,,bb lieve nachten,amsterdam,,,,,rikithair,,,52.36177,,,,bag,,x x x x,,,,,,,20140507,tram 26 to steigereiland,rikit hair,,,,1086xz,,,,,,,,jan olphert vaillantlaan 77,,,,,,mailrikithairnl,,,,,,,,,,,,,,,,,hairdresser,,,,,,yes,,4.97719,,,,,rikithair,,,,,,,,,,,,httplievenachtennl,,,,,,,,,,,,,,,,,sleep,,,,,,,31 20 673 1328,,,,,,,httpswwwrikithairnl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamoost,,,,,,,bastion hotel amstel,,,,,,,,comfortable but lack in charm 4 star hotel near overamstel metro 10 minute walk then 10 minute train ride to centraal station but without pedestrian access to the road you have to take your chance with the traffic,52.33366,,,,bag survey,,x,,,,,,,20140324,metro 50 or 51 to overamstel,,,,,,,,,,,,,verlengde van marwijk kooystraat 30,,,,,,,,,,,,1993.0,,,,,,,,,,,,,,,,,,,4.92761,,,,,,,,,,437100000006591.0,,,,,,,httpwwwbastionhotelsnlen,,,,,,,,,,,,,,,,,sleep,,,,,,,31 20 6634567,,hotel,,,,€70,,,no,,,air conditioning tv number bed not specify location near overamstel metro distance to centraal station 10 minute walk then 10 minute train ride lack of pedestrian access to the road,,,,medium,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamoost,,,,,,,mövenpick hotel,,,,,,,,the hotel be locate in the eastern docklands the renew area of the city centre which make it perfect for business or pleasure,52.37801,,,,,,x x x yes 2234 limited 983 no 881,,,,,yes,,,tram 26 to muziekgebouw bimhuis,amsterbike,,,,,,,,,,,,piet heinkade 11,,,,,,hotelamsterdammoevenpickcom,,,,,,,,,,,,,,,,,bicycle,,,,,,,,4.91363,,,,,,,,,,,,,,,,,httpwwwmoevenpickhotelscom,,,,,,,31 20 519 1239,,,,,,,,,,sleep,,,,,,,31 20 5191200,,bicyclerental,,,,€149,,,no,,,view air conditioning,,,,medium,,,,,city view,,,,,,
15,,,,keizersgracht,,,,,,,,,,,,amsterdamjordaan,,,no,,,,brouwersgracht,amsterdam,,,,,,,this canal be sometimes cite a the most beautiful street of amsterdam the name brewer canal refers to the many beer brewery along the canal in the 16th and 17th century nowadays there just one distillery left de ooievaar that have be locate here since 1782 and specializes in dutch jenever and liquor the warehouse here use to store good such a coffee spice and leather but now serve a residential purpose traditional warehouse with the row of spout gable can be found at brouwersgracht 196–188 and at 204 206 208 and 210 also check out the wideopen red shutter at groene valk 192 and grouwe valk 194 geloof brouwersgracht 218 show the typical neck gable design by philip vingboons,52.379431,,,,bag,,x wlan 431 yes 64 no 20 x x,,,,,,,20140211,,sebastians,,,,1015cc,,,,,,,,,,,,,,infohotelsebastiansnl,,,,,,,,,,,,,,,,,,,,,,,,,4.890879,,,,,,,,,,,,,,,,,,,,,,,,31 20 622 6905,,,,,,,,,,see,,,,,,,31 20 423 2342,,hotel,,,,,httpswwwhotelsebastiansnl,,no,,,,,,,,,,,,,,,,,,
45,,,,noordermarkt,,,,,,yes,,,,,,amsterdamjordaan,,,,,,,noorderkerk,amsterdam,,,,,httpswwwfacebookcomcraftedstories102167752152633,,,52.37968,,,,bag,,yes 1 x x x x,,,,,,,20140211,,craft story,,,,1015na,,,,,,,,noordermarkt 48,,,,,,,,,,,,,,,,,,,,,,,gift,,,,,,,,4.886433,,,,,httpswwwinstagramcomcraftedstoriesamsterdam,,,,,,m 10301230 sa 11001300 aproct su 13301730,,,,,,httpwwwnoorderkerkorg,,,,,,,,,,,,,mo 10001800 tu off wefr 10001800 sa 10001700 su off,,,,see,,,,,,,31 20 6266436,,,,,,,httpswwwcraftedstoriesnl,,no,,,,,,,,,,,,,,,,,,
106,,,,westerstraat,,,,,,,pianola museum,,,,,amsterdamjordaan,,,,,,,pianola museum,amsterdam,,,,,,,a museum about pianola from the early 1900s about a dozen be displayed at any one time and every month a piano concert be held,52.378635,,,,,,x x x x x,,,,,,,,tram 3 or 10 to marnixplein,pianola museum,,,,1015mn,,,,,,,,westerstraat 106,,,,,q15124806,infopianolanl,,,,,,,,20230619,,,,,,,,,,,categorypianola museum,,,pianolamuseum,,,4.883573,,,,,,museo de la pianola,,,,,su 14001700,,,,,,httppianolanlpianolamuseumwelcomehtml,,,,,,,,pianola museum,,,,,frsa 13001700 su 13001600,,,,see,,,,,,,31 20 6279624,,museum,,,,€5,httpswwwpianolanl,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,lapjesmarkt,,,,,,,,a specialist market concentrate on sell cloth and material for make clothes curtain etc monday only,,,,,,,,,,,,,,,tram 3 or 10 to marnixplein,,,,,,,,,,,,,westerstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m 09001300,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,lindengracht,,,,,,,,sell a wide range of good fruit and vegetable fish and various household item saturday only,,,,,,,,,,,,,,,tram 3 or 10 to marnixplein and a short walk along the lijnbaansgracht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sa 09001600,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,noordermarkt,,,,,,,,on monday morning the noordermarkt be a flea market sell fabric record secondhand clothing etc and form part of the lapjesmarkt mention above on saturday the noordermarkt be a biological food market sell a wide range of ecological product like organic fruit and vegetable herb cheese mushroom etc there be also a small flea market,,,,,,,,,,,,,,,tram 3 or 10 to marnixplein and a short walk down the westerstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m 09001300 sa 09001600,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,kinnaree,,,,,,,,amaze thai food good atmosphere good service despite be quite busy but the food be why you would come here highly recommend,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e anjeliersdwarsstraat 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwrestaurantkinnareenl,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 627 71 53,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,mazzo,,,,,,,,this use to be a famous techno club but they turn it into an italian restaurant with a nice modern look you can have breakfast lunch or dinner here on the weekend it smart to make a reservation a it can get pretty busy,,,,,,,,,,,,,,,,,,,,,,,,,,,,rozengracht 114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 be till 1 be,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20344 64 02,,,,,,,,dinner,no,,,,,,chic,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,long pura,,,,,,,,indonesian food try the rice table,,,,,,,,,,,,,,,,,,,,,,,,,,,,rozengracht 4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611pm,,,,,,httpwwwrestaurantlongpuracom,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 6238950,,,,,,,,dinner,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,burgermeester,,,,,,,,yes they serve burger here but dont expect a mcdonalds wannabe they be quality meat fish or vegetarian burger the place be so popular that they open 2 more branch in the city great if you want to have a quick and inexpensive bite order the mini trio so you can taste three different small size burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,elandsgracht 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002300,,,,,,httpwwwburgermeestereu,,,,,,,,,,,,,,,,,eat,,,,,,,31 900burgers,,,,,,,,lunch,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,barneys,,,,,,,,a gorgeous brasserie with outside seat which have the best breakfast in amsterdam for very reasonable price their strawberry milkshake be to die for,,,,,,,,,,,,,,,,,,,,,,,,,,,,haarlemerstraat 98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,breakfast,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,de korte prins,,,,,,,,de korte prins be a lunchroom café on the haarlemmerdijk 8 in the heart of the jordaan area in amsterdam the friendly staff serf great bagel roll and sandwich for breakfast and lunch in the afternoon the café be fill with coffee lover who enjoy a rich coffee with a delicious brownie or cheesecake regular often drop by for cooky and muffin takeaway a well,,,,,,,,,,,,,,,,,,,,,,,,,,,,haarlemmerdijk 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open daily from 8 be till 4 pm sat 9 be till 6 pm close on sunday,,,,,,httpwwwdekorteprinsnl,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,lunch,no,,,,,,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,proust,,,,,,,,proust be a little off the beaten path near the intersection of brouwersgracht and prinsengracht but it worth a visit for the inexpensive and satisfy meal a well a the company it a favourite with local,,,,,,,,,,,,,,,,,,,,,,,,,,,,noordermarkt 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,31 20 623 91 45,,,,,,,,lunch,no,,,,,,casual,,,,,,,,,,,,
73,,,,haarlemmerstraat,,,,,,,,,,,,amsterdamjordaan,,,,,,,stout,amsterdam,,,,,,,nice and modern barcaferestaurant with young people a customer and mattress on the terrace,52.380168,,,,,,x x yes 72 no 22 unisex 2,,,,,,,,,cafe nobo,,,,1013el,,,,,,,,haarlemmerstraat 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.892317,,,,,,,,,,,,,,,,yes,httpwwwrestaurantstoutnl,,,,,,,,,,,,customer,,,,,eat,,,,,,,31 20 616 36 64,,cafe,,,,,,,no,,,,,,chic,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,vliegende schotel,,,,,,,,since green planet be closing you well look for alternative vegetarian hangout believe it or not but vliegende schotel be even well than it australiamoving competitor it have big portion of unbelievably good vegetarian food in an unpretentious but authentic atmosphere minimalistic service and a little walk from the centre but seriously worth it small selection of organic and fair trade wine and a nonsmoking room,,,,,,,,,,,,,,,,,,,,,,,,,,,,nieuwe leliestraat 162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,main €915 daily special €8 bottle of wine €13,,dinner,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,t smalle,,,,,,,,some say this place have the most beautiful terrace in amsterdam it not big but you sit right beside the canal and if it too cold to sit outside check out the beautifully restore interior in this laidback place,,,,,,,,,,,,,,,,,,,,,,,,,,,,egelantiersgracht 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000100 friday and saturday till 0200,,,,,,httpwwwtsmallenlsectiondrinken,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 623 96 17,,,,,,,,,no,,,,,none,intimate,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,cafe p 96,,,,,,,,great character at this pub lovely outdoor terrace on a houseboat make for a nice even or afternoon good selection of dutch and belgian beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,prinsengracht 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800am to 100 be,,,,,,httpwwwp96nl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 622 18 64,,,,,,,,,no,,,,beer,dutchbelgian,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,soundgarden,,,,,,,,top metalgrungypunky pub most relaxed drinking atmosphere in town really nice seclude terrace for drinking beer in the sun can smoke but not buy puff,,,,,,,,,,,,,,,,,,,,,,,,,,,,marnixstraat 166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwcafesoundgardennl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 620 28 53,,,,,,,,,no,,,,beer,rock,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,bar brandstof,,,,,,,,relatively new bar with a big and often busy terrace get absolutely crowd on friday after work hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,marnixstraat 357 corner with rozengracht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monthurs08000100 fri08000300 sat11000300 sun11000100,,,,,,httpwwwbarbrandstofnl,,,,,,,,,,,,,,,,,drink,,,,,,,31 204220813,,,,,,,,,no,,,,beer,pop,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,bar struik,,,,,,,,hangout for the urban 20 and 30somethings every day except friday they serve 1 dish for €750 get really crowd in the weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,rozengracht 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mon1700100 tue thu 1000 100 fri 1000 300sat 1100 300 sun 1200 100,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,31 206254863,,,,,,,,,no,,,,beer,urban,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,cafe chaos,,,,,,,,typical amsterdam brown bar throw your peanut shell on the floor while look at the furniture,,,,,,,,,,,,,,,gps 5236792°487913°,,,,,,,,,,,,,looriegracht 144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,no,,,,beer,jazz,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,korsakoff,,,,,,,,a more alternative rundown but cheap place that often have live music alternative nightspot for fan of metal industrial goth and techno some live music and popular club night a bit off the beaten path but worth it,,,,,,,,,,,,,,,tram rozengracht,,,,,,,,,,,,,lijnbaansgracht 161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,httpwwwkorsakoffamsterdamnl,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 625 78 54,,,,,,,,,no,,,,beer,alternative,casual,,,,,,,,,,,,
,,,,,,,,,,,,,,,,amsterdamjordaan,,,,,,,maloe melo,,,,,,,,live 50 rockabilly bar drink be cheap and the crowd be mostly dutch rocker but the music be good,,,,,,,,,,,,,,,tram elandsgracht,,,,,,,,,,,,,lijnbaansgracht 163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sundaythursday 21000300 fridaysaturday 21000400,,,,,,httpwwwmaloemelocom,,,,,,,,,,,,,,,,,drink,,,,,,,31 20 420 45 92,,,,,,,,,no,,,,beer,rockabilly,casual,,,,,,,,,,,,
