addr:housenumber,payment:cash,contact:twitter,entrance,addr:street,drink,name:he,level,layer,guest_house,coffee,name:en,reservation,payment:notes,museum,service:bicycle:pump,article,roof:shape,memorial,internet_access:fee,name:de,payment:lightning,survey:date,title,addr:city,comment,lgbtq,tollFree,brand,contact:facebook,accessibility,description,latitude,disused:shop,name:ru,brand:wikipedia,source,addr:housename,common_tags,wikipedia,image,designation,brand:wikidata,wheelchair,checkIn,source:date,directions,name,description:ru,lastEdit,wheelchair:description,addr:postcode,diet:vegan,contact:tripadvisor,official_name,last_checked,second_hand,rooms,denomination,changing_table:wheelchair,address,checkOut,note,wheelchair:description:de,disused:tourism,wikidata,email,ref:rce,heritage,surveillance,check_date:opening_hours,takeaway,start_date,historic,indoor_seating,check_date,stroller,cuisine,beauty,craft_beer,payment:credit_cards,payment:onchain,addr:country,name:zh,shop,building:architecture,wikimedia_commons,religion,wifi,alt_name,unisex,contact:website,longitude,toilets:wheelchair,diet:vegetarian,name:ko,fee,name:lb,sport,contact:instagram,name:es,brewery,landuse,highchair,ref:bag,hours,drink:club-mate,stars,contact:phone,changing_table,toilets,url,name:da,changing_table:location,internet_access,alt,building,name:uk,outdoor_seating,atm,fax,name:nl,smoking,diet:gluten_free,heritage:operator,drive_through,toilets:access,opening_hours,name:ml,currency:XBT,operator,type,payment:coins,air_conditioning,delivery,bicycle_rental,landmark,building:levels,phone,contact:email,amenity,access,int_name,old_name,price,tourism,website,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type
,,,,,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Mozart Hotel,,,,,,,,47 en-suite rooms.,52.36555,,,,,,", X, X, , X, X",,,,,,,,,Ticket Shop Stromma Canal Tours,,,,,,,,,,,,,Prinsengracht 518-520,,,,,,,,,,,,,,,2023-08-21,,,,,,,,,ticket,,,,,,,,4.88659,,,,,,,,,,,,,,,,,,,http://www.hotelmozart.nl/,,,,,yes,,,,,,,,,,,,,,Stromma,sleep,,,,,,,+31 20 620 95 46,,,,,,"Singles €50, doubles €60",,https://www.stromma.com,,,,,"- Private bath
- Number beds: 47",Hotel,,
4,,,,Nicolaas Witsenstraat,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Hotel Nicolaas Witsen,Amsterdam,,,,,,,,52.35891,,,,,,", , , , , X, , , , X",,,,,,,,Tram 4: Frederiksplein,Hotel Nicolaas Witsen,,,,1017ZH,,,,,,,,,Nicolaas Witsenstraat 4-8,,,,,,info@hotelnicolaaswitsen.nl,,,,,,,,,,,,,,,,NL,,,,,,,,,,4.89611,,,,,,,,,,,,,,,3,,,,http://www.hotelnicolaaswitsen.nl,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 623 6143,,,,,,€75,hotel,https://www.hotelnicolaaswitsen.nl/,,,,,"Private bath, Air conditioning, Balcony, View",Hotel,,
,,,,,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Hotel Asterisk,,,,,,,,"Smallish, but clean and quiet rooms in two buildings across a residential street. Generous check-in/checkout, good breakfast (included). Close to tram stop, walk to Rijks/van Gogh museums.",52.3589,,,,,,"wlan: 431, yes: 64, no: 20, X, , ",,,,,,14:00,,"From the station - Tram 16, 24, 25: Weteringscircuit",Kap,,,,,,,,,,,,,Den Texstraat 16,11:00,,,,,info@asteriskhotel.nl,,,,,,,,,,,,,,,,,,,,,,,,,,4.8939,,,,,,,,,,,,,,,2,,,,http://www.asteriskhotel.nl/en/,,,wlan,,,,,,+31 20 638 2790,,,,,,,,,,,sleep,,,,,,,+31 20 626 2396,,,,,,"€70, knock off a couple of euros by booking directly on their site",hotel,,,,,Clean,"- Small rooms
- Clean and quiet
- Across a residential street
- Generous check-in/checkout
- Good breakfast (included)
- Close to tram stop
- Walking distance to Rijks/van Gogh museums",Hotel,,
113,,,,Weteringschans,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Blue Moon Bed & Breakfast,Amsterdam,,,,,,,Bed & Breakfast opposite the Rijksmuseum.,52.36033,,,,BAG,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,,no,,2014-02-11,,Carl Denig,,,,1017SB,,,,,,,,,Weteringschans 123A,,,,,,,,,,,,,,,,,,,,,,,,outdoor,,,,,,,,4.88880,,,,,,,,,,,,,,,,,,,http://www.bluemoon-amsterdam.nl,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 428 88 00,,,,,,From €105 to €165,,,,,,,"- View of Rijksmuseum
- Private bath
- Number of beds
- Size of room",Hotel,,
18,,,,Westeinde,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Cocomama,Amsterdam,,,,,,,"Amsterdam's first boutique hostel. Free wifi, garden, fully equipped kitchen for guest use, livingroom. Very social atmosphere. All rooms en suite.",52.35877,,,,BAG,,", , , , X, , no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, , , , X, ",,,,,,4 pm,2014-02-11,,Cocomama,,,,1017ZP,,,,,,,,,Westeinde 18,12 pm,,,,Q111114729,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89866,,,,,,,,,,,,,,,,,,,http://www.cocomama.nl,,,,,,,,,,,outside,,,,,,,,Lotje,sleep,,,,,,,+31 6272 454,,,,,,"Private room €76 to €126, dorm €26 - €48",hostel,https://www.cocomama.nl,,,,,"- Private bath
- Kitchen
- Garden
- Living room
- Free wifi",Hostel,,
382-O,,,,Marnixstraat,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Hotel de Paris',Amsterdam,,,,,,,Three star hotel.,52.36547,,,,BAG,,", , , , X, , X, , , X",,,,,,,2014-02-11,,Hotel Marnix,,,,1016XX,,,,,,,,,Marnixstraat 372,,,,hotel,,,,,,,,,,,2023-06-21,,,,,,,,,,,,,,,,,4.87979,,,,,,,,,,,,,,,,,,,http://hoteldeparisamsterdam.nl/,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 623 75 24,,,,,,From €99,,https://www.marnixhotel.nl,,,,,"Based on the description given (three star hotel), some possible room facilities could include:
- Private bath
- Air conditioning
- TV",Hotel,,
415,,,,Marnixstraat,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Hotel La Boheme,Amsterdam,,,,,,,Two star hotel with very friendly staff. Clean rooms and free wi fi.,52.36455,,,,BAG,,", , , , X, , , , X",,,,,,,2014-02-11,,La Bohème,,,,1017PK,,,,,,,,,Marnixstraat 415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88108,,,,,,,,,,,,,,,,,,,http://www.la-boheme-amsterdam.com,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 624 2828,,,,,,€80-130,hotel,https://www.la-boheme-amsterdam.com/,,,,Clean and friendly staff,"- Clean rooms
- Free Wi-Fi",Hotel,,
,,,,,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Jewel Canal Apartments,,,,,,,,"Two canal side apartments in the center of Amsterdam, close to the Dam Square. Suitable for holiday and business stays. Free high speed internet.",52.37237,,,,,,"X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, yes: 72, no: 22, unisex: 2, , yes: 2234, limited: 983, no: 881",,,,,no,,,,Cafe Het Paleis,,,,,,,,,,,,,Singel 235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88898,no,,,,,,,,,,,,,,,,,yes,http://www.amsterdamjewel.com,,,,,,,pedestrian_zone,,,,,,,,,,,,,sleep,,,,,,,+31 6 244 575 93,,cafe,,,,From €109 to €179,,,,,,,"- Location: Center of Amsterdam, close to Dam Square
- Canal side view
- Free high-speed internet
- Suitable for holiday and business stays","Apartment, Close to center",,
382-O,,,,Marnixstraat,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Marnix Hotel,Amsterdam,,,,,,,2 star hotel with dorm beds.,52.36546,,,,BAG,,", , , , X, , X, , , X",,,,,,,2014-02-11,,Hotel Marnix,,,,1016XX,,,,,,,,,Marnixstraat 382,,,,hotel,,,,,,,,,,,2023-06-21,,,,,,,,,,,,,,,,,4.87979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 664 6111,,,,,,"€79-95, dorm €30 per person",,https://www.marnixhotel.nl,,,,,"- Dorm beds
- Shared bathroom",Hostel,,
4,,,,Nicolaas Witsenstraat,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Hotel Nicolaas Witsen,Amsterdam,,,,,,,3-star hotel in the city center of Amsterdam nearby Heineken factory.,52.35889,,,,,,", , , , , X, , , , X",,,,,,,,,Hotel Nicolaas Witsen,,,,1017ZH,,,,,,,,,Nicolaas Witsenstraat 4,,,,,,info@hotelnicolaaswitsen.nl,,,,,,,,,,,,,,,,NL,,,,,,,,,,4.89609,,,,,,,,,,,,,,,3,,,,http://www.hotelnicolaaswitsen.nl/,,,,,,,,,+31 20 620 51 13,,,,,,,,,,,sleep,,,,,,,+31 20 623 6143,,,,,,€132,hotel,https://www.hotelnicolaaswitsen.nl/,,,,,"- Private bath
- Air conditioning
- TV
- View of the city
- Number beds: 1 or 2
- Size: Standard size room","Hotel, Close to center",,
97,,,,Leidsekade,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Eden Amsterdam American Hotel,Amsterdam,,,,Hard Rock Hotel,,,"Listed as an Art Nouveau monument, the hotel is right in the heart of Leidseplein Square. Both Café Americain and Bar Americain are in the hotel, famous for celebrity and VIP spotting.",52.36382,,,,,,", , , , X, , X, X, X, , , , , , X, X, yes: 2234, limited: 983, no: 881, , , ",nl:American Hotel,,,Q109275902,yes,,,,Hard Rock Hotel Amsterdam American,,,entrance at the side!,1017PN,,,Hard Rock Hotels & Resorts,,,,,,Leidsekade 97,,,,,Q2248135,info@hrhamsterdam.com,,,,,,,,,2023-06-21,,,,,,,,,,,,,,,,,4.88123,yes,,,,,,,,,,,,,,4s,,,,https://www.amsterdamamericanhotel.com,,,,A member of Summit Hotels and Resorts,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 556 3000,,,,,,€100-200,hotel,https://www.hardrockhotels.com/amsterdam-american/,,,,,"- Location: Leidseplein Square
- Café Americain
- Bar Americain",Hotel,,
341,,,,Herengracht,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Hotel Ambassade,Amsterdam,,,,,,,Four star hotel on one of the main canals. Writers that stayed here left signed copies of their books in the hotel's library.,52.36940,,,,BAG,,", , , , X, , , , , X",,,,,,,2014-02-11,,Ambassade Hotel,,,,1016AZ,,,,,,,,,Herengracht 341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88722,,,,,,,,,,,,,,,4,,,,http://www.ambassade-hotel.nl,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 555 02 22,,,,,,€195,hotel,https://www.ambassade-hotel.nl/nl/home,,,,,"- Library
- Channel view
- Air conditioning",Hotel,,
323,,,,Prinsengracht,,,,,,,,,,,,Amsterdam/Canal District,,,,,,,Hotel Pulitzer,Amsterdam,,,,,,,"25 restored 17th and 18th century canal houses overlooking two of the city's most picturesque canals, Prinsengracht and Keizersgracht, and made famous in Ocean's 12.",52.37267,,,,BAG,,", , , , X, X, , , , , , X, yes: 2234, limited: 983, no: 881, , , ",nl:Hotel Pulitzer,,,,yes,,2014-02-11,,Pulitzer,,,,1016GZ,,,,,,,,,Prinsengracht 315-331,,,,,Q4500456,info@pulitzeramsterdam.com,,,,,,,,,,,,,,,,,,,,Category:Hotel Pulitzer,,,,,,4.88328,,,,,,,,,,,,,,,5s,,,,http://www.pulitzeramsterdam.com/,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,+31 20 523 5235,,,,,,€259,hotel,https://www.pulitzeramsterdam.com/,,,,Clean,"- View overlooking Prinsengracht and Keizersgracht canals
- Private bath
- Possibly: TV, Air conditioning",Hotel,,
2,,,,Linnaeusstraat,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Tropenmuseum,Amsterdam,,,,,,,ethnographic museum,52.36277,,Музей тропиков,,BAG,,", , , , , X, X, X, , , X, , , , X, yes: 2234, limited: 983, no: 881, , ",nl:Tropenmuseum,,,,yes,,2014-03-24,"tram 7 to Linnaeusstraat, tram 9 to Eerste van Swindenstraat or tram 10 or 14 to Alexanderplein",Wereldmuseum Amsterdam,,,,1092CK,,,,,,,,,Linnaeusstraat 2,,,,,Q1131589,info@tropenmuseum.nl,,,,,,,,,,,,,,,,NL,,,,,,,,,,4.92268,,,,,,,,,,,,,Tu-Su 10:00-17:00,,,,,,http://tropenmuseum.nl/en,,,,,,,,,,Wereldmuseum Amsterdam,,,,,,Tu-Su 10:00-17:00,,,,see,,,,,,,+31 20 568-8200,,,,,,€12.50,museum,https://amsterdam.wereldmuseum.nl/,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Persmuseum,,,,,,,,,52.369160,,,,,,", , , , , , X, X, , , X",,,,,,,,,,,2016-06-12,,,,,,,,,,,Zeeburgerkade 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.939835,,,,,,,,,,,,,,,,,,,http://persmuseum.nl/,,,,Press Museum,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Oosterpark,,,,,,,,"Close to Plantage, this park holds several multicultural festivals throughout the year.",52.3601,,,,,,", , , , , , wlan: 431, yes: 64, no: 20, , X, X, , , no: 149, outside: 100, isolated: 7, separated: 7, dedicated: 3, yes: 1, , , X, , X",,,,,,,,behind the Tropenmuseum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Diemerpark,,,,,,,,"This is a large park, a little like a dune park.",52.3527,,,,,,", , , , X, X, , ",,,,,,,,next to IJburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Flevopark,,,,,,,,"The Flevopark is in the Indische Buurt, at the Eastern end of the Insulindeweg, next to the Jewish cemetery, the Flevobad swimming pool, and the Nieuwe Diep inlet. There are two cafés open in spring/summer/autumn time and one festival each year.",52.3615,,,,,,"X, X, X, , yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1, yes: 2234, limited: 983, no: 881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,
9,,,,Kamerlingh Onneslaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Frankendael,Amsterdam,,,,,,,"Frankendael is a house built in 1733 in Watergraafsmeer. The house is surrounded by a pleasant park.  Take tram 9, get off at the stop ""Hugo de Vrieslaan"".",52.3507,,,,,,", , , , X, X, yes: 509, no: 131, only: 16, terrace: 12, pedestrian_zone: 11, sidewalk: 6, patio: 1",,,,,,,,,At the ParQ,,,,1097DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9297,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,see,,,,,,,,,cafe,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Bimhuis,,,,,,,,"World class jazz and improvised music venue, five minutes by foot from Centraal Station.",52.37796,,,,,,"X, X, X, yes: 2234, limited: 983, no: 881",,,,,yes,,,tram 26 to Muziekgebouw Bimhuis,Amsterbike,,,,,,,,,,,,,Piet Heinkade 3,,,,,,,,,,,,,,,,,,,,,,,,bicycle,,,,,,,,4.91289,,,,,,,,,,,,,,,,,,,http://www.bimhuis.nl/index.php?&lang=en,,,,,,,,,,,,,,,,,,,,do,,,,,,,+31 20 788-2150,,bicycle_rental,,,,€14-18,,,,,Entertainment,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Blijburg Beach,,,,,,,,"This temporary artificial beach is only open in summers. Oddly enough it's surrounded by construction sites and modern architecture in IJburg, the newest neighborhood of Amsterdam.",52.34975,,,,,,", , , , X, X, , X, X",,,,,,,,"tram 26 to IJburg, then a few minutes walk, follow the signs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01542,,,,,,,,,,,,,,,,,,,http://www.blijburg.nl,,,,,,,,,,,,,,,,,,,,do,,,,,,,,,,,,,,,,,,Local,,,,,
1,,,,Piet Heinkade,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Muziekgebouw aan't IJ,Amsterdam,,,,,433grandcafe,,Modern music concerts and classical music with a twist. A free concert is given every second Tuesday of the month at 12:30.,52.37827,,,,,,", , , , X, , , X, X, X, , , X, yes: 2234, limited: 983, no: 881",,,,,yes,,,tram 26 to Muziekgebouw/Bimhuis,4'33 Grand Café,,,,1019BR,,,,,,,,,Piet Heinkade 1,,,,,,info@433grandcafe.nl,,,,,,,,,,,,,,,,,,,,,,,,,,4.91310,yes,,,,,,433grandcafe,,,,,,M-Sa 12:00-18:00,,,,,,http://www.muziekgebouw.nl/informatie/english,,,,,,,,,,,,,,,,We-Su 16:00-00:00,,,,do,,,,,,,+31 20 788 2090,,restaurant,,,,€20,,https://www.433grandcafe.nl/,,,Music,,,,,
68,,,,Eerste Van Swindenstraat,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Dappermarkt,Amsterdam,,,,,,,"In the east, behind the zoo, and was voted best market in the Netherlands.",52.36258,,,,,,", , , X, X, X, X",,,,,,,,,Pita Queen,,,,,,,,,,,,,Dapperstraat,,,,,,,,,,,,,,,,,pita,,,,,,,,,,,,,,,4.92753,,,,,,,,,,,,,M-Sa 09:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,+31 20 694-7495,,restaurant,,,,,,https://www.pitaqueen.nl/,,,,,,,,
128,,,,Krijn Taconiskade,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Bij'tij,Amsterdam,,,,,,,Boutique.,52.35272,,,,,,", , , X, X, X",,,,,,,,,Tjikky & KO,,,,,,,,,,,,,Krijn Taconiskade 126,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,5.00357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We-Su 12:00-17:00,,,,buy,,,,,,,,,,,,,,,,,,,,,,,
1153,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Bliksem en Sterren,Amsterdam,,,,,,,For kids's clothing.,52.35524,,,,BAG,,", , , , X, X, X, , ",,,,,,,2014-05-07,tram 26 to Diemerparklaan,Bliksem & Sterren,,,,1087GJ,,,,,,,,,IJburglaan 1153,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.99573,,,,,,,,,,,,,"Tu-F 09:00-17:30, Sa 10:00-17:00",,,,,,http://www.bliksemensterren.com/,,,,,,,,,,,,,,,,Tu-Fr 09:00-17:30; Sa 10:00-17:00,,,,buy,,,,,,,+31 20 416-6617,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Design020,,,,,,,,shops for furniture etc.,52.36227,,,,,,"X, , X, X, X, X, yes: 2234, limited: 983, no: 881",,,,,yes,,,,Design020,,,,,,,,,,,,,Pedro de Medinalaan 89,,,,,,,,,,,,,,,,,,,,,,,,mall,,,,,,,,4.97560,,,,,,,,,,retail,,,Tu-Sa 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,Mo off; Tu-Sa 10:00-18:00; Su 12:00-17:00,,,,buy,,,,,,,,,,,,,,,https://design020.nl/,,,,,,,,
1273,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Flo 4 Kidz,Amsterdam,,,,,,,For kids's clothing.,52.35514,,,,BAG,,", , , , X, X, X, , , X, yes: 2234, limited: 983, no: 881",,,,,limited,,2014-05-07,,Flo 4 Kidz,,,,1087GJ,,,,,,,,,IJburglaan 1273-1275,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.99594,,,,,,,,,,,,,"Tu 12:00-17:30, W-Sa 10:00-17:30",,,,,,http://flo4kidz.nl/Flo_4_Kidz.html,,,,,,,,,,,,,,,,Tu 12:00-17:30; We-Sa 10:00-17:30,,,,buy,,,,,,,+31 20 662-5007,,,,,,,,http://www.flo4kidz.nl,,,,,,,,
1277,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Frontrow,Amsterdam,,,,,The-New-Classic-1956752971318243,,Boutique.,52.35503,,,,BAG,,", , , , , , X, X, X, , X, , , X, yes: 2234, limited: 983, no: 881",,,,,limited,,2014-05-07,,The New Classic,,,,1087GJ,,,,,,,,,IJburglaan 1277,,,,,,info@thenewclassic.nl,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.99616,,,,,,,thenewclassic.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tu-Fr 11:00-17:30; Sa 11:00-17:00,,,,buy,,,,,,,+31 6 11202978,,,,,,,,https://www.thenewclassic.nl/,,,,,,,,
1277,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Ien Lifestyleshop,Amsterdam,,,,,The-New-Classic-1956752971318243,,Boutique.,52.35513,,,,BAG,,", , , , , , X, X, X, , X, , , X, yes: 2234, limited: 983, no: 881",,,,,limited,,2014-05-07,,The New Classic,,,,1087GJ,,,,,,,,,Diemerparklaan 52,,,,,,info@thenewclassic.nl,,,,,,,,,,,,,,,,,,clothes,,,,,,,,4.99597,,,,,,,thenewclassic.nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tu-Fr 11:00-17:30; Sa 11:00-17:00,,,,buy,,,,,,,+31 6 11202978,,,,,,,,https://www.thenewclassic.nl/,,,,,,,,
1281,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,IJgenwijs,Amsterdam,,,,,,,Nice shop for presents and home decoration. It is about to close.,52.35489,,,,BAG,,", , , , X, X, , , yes: 2234, limited: 983, no: 881",,,,,limited,,2014-05-07,,Smartphone Repair,,,,1087GJ,,,,,,,,,IJburglaan 1285,,,,,,,,,,,,,,,,,,,,,,,,electronics,,,,,,,,4.99645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,
1359,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Sevenlands,Amsterdam,,,,,Coffeeandkidsnl-111338068271092,,Boutique.,52.35349,,,,BAG,,", , , , X, , , X, X, X, X, , , , X",,,,,,,2014-05-07,,Coffee and Kids,,,,1087JJ,,,,,,,,,IJburglaan 1359,,,,,,hello@coffeeandkids.nl,,,,,,,,,,,coffee_shop,,,,,,,,,,,,,,,4.99910,,,,,,,coffeeandkidsnl,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:30-17:00; Sa 09:00-14:00,,,,buy,,,,,,,+31 6 41204909,,cafe,,,,,,https://www.coffeeandkids.nl/,,,,,,,,
1501,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,SUBURB Denim,Amsterdam,,,,,Sunnysidesnl,,Boutique.,52.35126,,,,BAG,,", , , , X, , , X, X, , , , X, yes: 2234, limited: 983, no: 881",,,,,limited,,2014-05-07,,Sunny Side,,,,1087KM,,,,,,,,,IJburglaan 1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00325,,,,,,,sunnysides_nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tu-Su 11:00-21:00,,,,buy,,,,,,,+31 6 84316939,,restaurant,,,,,,https://www.sunnysideijburg.nl,,,,,,,,
128,,,,Krijn Taconiskade,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Tjikky+Ko,Amsterdam,,,,,,,For kids's clothing.,52.35267,,,,,,", , , X, X, X",,,,,,,,,Tjikky & KO,,,,,,,,,,,,,Krijn Taconiskade 128P,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,5.00367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We-Su 12:00-17:00,,,,buy,,,,,,,,,,,,,,,,,,,,,,,
835,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Boerenjongens Eetwinkel,Amsterdam,,,,,,,A deli shop annex lunch room with products from the region.,52.35667,,,,BAG,,", , , , X, X, , ",,,,,,,2014-05-07,,Brouwer Makelaars,,,,1087CL,,,,,,,,,Talbotstraat 3,,,,,,,,,,,,,,,,,,,,,,,,estate_agent,,,,,,,,4.99327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 416-7059,,,,,,,,,Lunch,No,,,,,,
39,,,,Pampuslaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,IJsburg,Amsterdam,,,,,,,Ice cream shop.,52.35225,,,,BAG,,", , , , X, X, , ",,,,,,,2014-05-07,tram 26 to IJburg,Midnight IJburg,,,,1087HP,,,,,,,,,Pampuslaan 41,,,,,,,,,,,,,,,,,,,,,,,,convenience,,,,,,,,5.007687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,,,This does not specify a type of meal as it could be a dessert or snack option.,No,,,,,,
1501,,,,IJburglaan,,,,,,,,,,,,Amsterdam/Oost,,,,,,,De Keuken van Tante Til,Amsterdam,,,,,Sunnysidesnl,,Mediterranean deli annex restaurant.,52.35149,,,,BAG,,", , , , X, , , X, X, , , , X, yes: 2234, limited: 983, no: 881",,,,,limited,,2014-05-07,tram 26 to IJburg,Sunny Side,,,,1087KM,,,,,,,,,IJburglaan 1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00279,,,,,,,sunnysides_nl,,,,,,,,,,,,http://www.dekeukenvantantetil.nl/,,,,,,,,,,,,,,,,Tu-Su 11:00-21:00,,,,eat,,,,,,,+31 6 84316939,,restaurant,,,,Mains €10-15,,https://www.sunnysideijburg.nl,Lunch,No,,,,,,
1,,,,Eerste Van Swindenstraat,,,,,,,,,,,,Amsterdam/Oost,,,,,,,Biertuin,Amsterdam,,,,,,,"Oktoberfest-style biergarten, so expect long tables and a wide variety of bottled beers available. It has a nice atmosphere during warm summer evenings. Try the Hamburger Deluxe or chicken menus. And come early, as it is often crowded. Reservations cannot be made, but you can wait outside with a beer until seating is available.",52.36230,,,,BAG,,", , , , X, X, , , X",,,,,,,2014-03-24,tram 9 to Eerste van Swindenstraat,Baldev,,,,1093ES,,,,,,,,,Linnaeusstraat 29,,,,,,,,,,,,,,,,,,,,,,,,jewelry,,,,,,,,4.92416,,,,,,,,,,,,,"Su- Th 11:00-01:00, F Sa 11:00-03:00",,,,,,http://www.debiertuin.nl/,,,,,,,,,,,,,,,,,,,,eat,,,,,,,+31 20 665-0956,,,,,,€15-20,,https://baldev.nl/,Dinner,No,,,,,,
