addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,address,checkOut,note,takeaway,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,hours,stars,changing_table,toilets,url,internet_access,alt,smoking,opening_hours,type,phone,amenity,old_name,price,website,amenity.1,brand.1,check_date,cuisine.1,name.1,opening_hours.1,shop.1,meal,Micheline,category,Service,room_facilities,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size,indoor/outdoor seating,dietary
,,,,,museumplein,,,not exactly a park but a large grass open space around it edge be the rijksmuseum the van gogh museum the stedelijk museum and the concertgebouw on a sunny summer day many local chill at the grass lawn on top of the albert heijn supermarket,52.357216,,x,,,,,,,,willem sandbergplein,,tag be on the multipolygon relation of the museum please edit there,,,,,,,4.881634,,,,,,,,,,,see,,yes,,,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,sarphatipark,,,situate in de pijp this be a place where people sunbathe and have picnic in the summer,52.354,,yes 2234 limited 983 no 881,,,,,,,,,,sarphati hotel,,,,,,,4.896,,,,,,,,,,,see,,hotel,,,,hotel,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,vondelpark,,,the only large park that be close to the binnenstad and definitely the most popular one especially in the summer it be lively and crowd many local sit on the grass and enjoy a cold beer or wine it a lovely place to just hang out sit in the sun and meet the local open air theater be run in the summer on friday evening saturday and sunday,52.358,,x,,,,,,,,,,,,,,sport,,,4.868,,,,,,httpwwwhetvondelparknet,,,,,see,,,,,,,,,,,,sport,,no,,,,,,,,,,,,,,,,,,
104a,amsterdamseweg,,,,de jonge dikkert,,,officially in amstelveen corner of molenweg and amsterdamseweg be now a restaurant,52.308196,,x x x no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 x,,,,,de jonge dikkert,,1182hg,amsterdamseweg 104a,,,,french,,,,,4.847315,,,,,,httpwwwjongedikkertnl,,,no,,see,31 20 643 3333,restaurant,,,httpswwwjongedikkertnl,restaurant,,,french,de jonge dikkert,,,,no,,,,,,,,,,,,,,,,,,
,,,,,riekermolen 1636,,,on the bank of the amstel river at kalfjeslaan,52.324044,,x x x,,,,,,,,,,,,,,,,,4.893707,,,,,,,,,,,see,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
22,europaplein,,,,strand zuid,,,with bar and restaurant,52.341308,,x x,,,,,strandzuid,,1078gz,europaplein 22,,,,,,,,,4.886449,,,,,,httpwwwstrandzuidnl,,,,,see,31 20 639 2589,bar,,,,bar,,,,strandzuid,,,,no,,,,,,,,,,,,,,,,,,
182,albert cuypstraat,,,,albert cuyp market,,,large street market in amsterdam and the bestknown street market in the country it be iconic for the de pijp neighborhood and it work class inhabitant there be something for everyone here whether youre look for delicious dutch treat clothing or secondhand camera there also a wide array of store that cater to the city surinamese antillean turkish and moroccan inhabitant give the market and neighborhood a strong multicultural feel can get very crowd so watch out for pickpocket,52.355954,,x yes 2234 limited 983 no 881,,,,,,,1073bl,,,,,,,vacant,,,4.895205,no,msa 09001700,,,,httpalbertcuypmarktamsterdam,,,,,buy,,,restaurant bazar amsterdam,,,,,,,,,vacant,,no,,,,,,,,,,,,,,,,,,
,,,,,pieter cornelisz hooftstraat,,hermès,probably the wealthy street of the country where dutch celebrity go for a new pair of designer shoe well bring a fill wallet if youre planning to buy something here,52.359979,,x x x,,,,,hermès,,,,,,,,,clothes,,,4.879626,,,,,,,,pc hooftstraat,,,buy,,,,,,,hermès,,,hermès,,clothes,,no,,,,,,,,,,,,,,,,,,
69,albert cuypstraat,,,,albina,,,it cheap and very good if you arrive around dinnertime you probably have to wait for a table the surroundings be depress but the food be so good you will come back anyway,52.354969,,x x x yes 2234 limited 983 no 881,,,yes,,albina,,1072cn,albert cuypstraat 69,,surinaamschinees afhaalcentrum,,chinese,,,,,4.889637,,,,,,,,,,,eat,,restaurant,,€6,,restaurant,,,chinese,albina,,,dinner,no,,,,,,casual,cheap,,,,,,,,,,,
,,,,,tijns exotische broodjes,,,tasty great value surinamese takeout locate a short walk from the zuidas area hotel a few table be also available to eat in,,,,,,,,,,,willem van weldammelaan 55 1082 dd,,,,,,,,,,,,,,,,,,,,eat,31 20 404 2175,,,,,,,,,,,,lunch,no,,,,,,casual,,,,,,,,,,,,
,,,,,dosa,,,they specialise in traditional southern indian cuisine especially the eponymous dosa a rice and lentil pancake with a variety of filling the food be outstanding and well worth hunt out the dosas be exceptional and a treat worthy of a visit by themselves,52.362458,,x x yes 217 no 4 x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 x yes 2234 limited 983 no 881,,,,,dosa,,,overtoom 146,,,,indian,,,,,4.873326,,,,,,httpwwwdosaindianrestaurantnl,,,,,eat,31 20 6164 838,restaurant,,,httpswwwdosaamsterdamnl,restaurant,,,indian,dosa,,,dinner,3 star,,,,,,casual,,,,,,,,,,,,
52,ferdinand bolstraat,,,,sari citra,,,locate just off the far end of the de pijp neighborhood famous the albert cuyp market sari citra be one of the most delicious and most affordable indonesian restaurant in town be sure to try several of the selection a the friendly staff build a plate for you dont show up right at 5pm unless you feel like wait in line behind a lot of hungry local just get off work open during the week from 2pm9pm and from 3pm9pm on weekend,52.355769,,x x x x yes 2234 limited 983 no 881,,,,,sari citra,,1072ll,ferdinand bolstraat 52,,indonesian restaurant,,asian,,,,,4.890364,,,,,,httpwwwsaricitranlen,,,,,eat,31 20 675 41 02,restaurant,,,httpswwwsaricitranl,restaurant,,,asian,sari citra,,,dinner,no,,,,,,casual,,,,,,,,,,,,
55,amsteldijk,,,,ctaste,,,din in the dark all waiter be blind and serve you dinner in a completely dark restaurant a very weird but actually quite fun experience,52.354182,,x x x x x x yes 2234 limited 983 no 881,,,yes,,ctaste,,1074hx,amsteldijk 55 1074 hx amsterdam,,,,regional,,,,,4.906317,no,,,,,httpwwwctastenl,,,,wesa 1630 su 1100,eat,31 20 675 2831,restaurant,,,httpsctastenl,restaurant,,,regional,ctaste,wesa 1630 su 1100,,dinner,no,,,,,,intimate,,,,,,,,,,,,
27,eerste jacob van campenstraat,,,,frnzy,,,small restaurant with indoor and street seat serf good noodle salad and sandwich with a vietnamese influence,52.357586,,x x x x yes 2234 limited 983 no 881,,,,,local coffee,,1072bc,eerste jacob van campenstraat 27 h,,,,,,,,,4.889041,,,,,,httpwwwfrnzyamsterdamcom,,,,,eat,31 6 506 332 21,cafe,,,httpswwwlocalscoffeenl,cafe,,,,local coffee,,,lunch,no,,,,,,casual,,,,,,,,,,,,
,,,,,occii,,,a rock venue for cut edge music punk noise riot grrrl etc,,,,,,,,,,,amstelveenseweg 134,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,no,,,,beer,punk,intimate,,,,,,,,,,,,
,,,,,club medium,,,completely organic menu fair selection good price lovely staff free fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,price not specify,,,,,,,,,,no,,,,soft drink,,casual,cheap,,,,,,,,,,,
,,,,,katsu,,,just around the corner from medium good price nice atmosphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,no,,,,beer,,casual,,,,,,,,,,,,
5,vondelpark,,,,t blauwe theehuis,,,basic bar and beer garden,52.358864,,x yes 217 no 4 x yes 509 no 131 only 16 terrace 12 pedestrianzone 11 sidewalk 6 patio 1 no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 yes 2234 limited 983 no 881,nlblauwe theehuis,,,,blauwe theehuis,you can eat outside but no wheelchair accessible toilet,1071aa,vondelpark 5,,,,,,,categoryblauwe theehuis,,4.872586,,,,,,httpwwwblauwetheehuisnl,,,outside,,drink,,cafe,,,,cafe,,,,blauwe theehuis,,,,no,,,,beer,,casual,,,,,,,,,,,,
183,pieter cornelisz hooftstraat,,,,de roos,,,quite tea house with small garden,52.35874,,x x x x x,,,,,de roos,,1071 bw,pieter cornelisz hooftstraat 183,,,,breakfast coffeeshop sandwich tea,,,,,4.875451,,,,,,,,,,sasu 09001730 mofr 08301800,drink,,cafe,,,httproosnl,cafe,,,breakfast coffeeshop sandwich tea,de roos,sasu 09001730 mofr 08301800,,,no,,,,tea,,intimate,,,,,,,,,,,,
46,vossiusstraat,,yes,,fly pig uptown,,,a bit loud and boisterous for traveler look to relax but perfect for those look to meet people from all over the world and get the true amsterdam experience locker require lockpads which be not available for rent only sale for €5,52.36025,,yes 35 no 6 x hostel 3 wlan 431 yes 64 no 20 x yes 36 recommend 14 require 8 no 4 x no 149 outside 100 isolated 7 separate 7 dedicate 3 yes 1 x yes 2234 limited 983 no 881,,,,,the fly pig hotel uptown,,1071aj,vossiusstraat 46,,,,,,,,,4.87835,,,,,,httpwwwflyingpignlhostelsflyingpiguptownphp,,,isolated,,sleep,31 20 400 4187,hostel,,dorm €16 room €33,httpswwwflyingpignl,hostel,,,,the fly pig hotel uptown,,,,no,,,locker social atmosphere no lockpad rental lockpad sale for €5,,,,cheap,,,,,,,,,,,
118120,overtoom,,,,hotel abba,,,cheap but clean hotel close to the van gogh and rijksmuseum,52.362765,,x x x yes 2234 limited 983 no 881,,,,,hotel abba,,1054hm,overtoom 118122,,,,,,,,,4.874552,,,1,,,httpwwwhotelabbanl,,,,,sleep,31 20 618 3058,hotel,,,httpswwwhotelabbanl,hotel,,,,hotel abba,,,,no,,clean,base on the description provide the possible room facility could include private bath air conditioning view,,,,,,,,,,,,,,,
69a,frans van mierisstraat,,,,hostel cosmos,,,friendly youth hostel,52.35433,,x x x,,,,,hotel cosmos,,1071rl,frans van mierisstraat 69a,,,,,,,,,4.88188,,,,,,httpwwwhostelcosmoscom,,,,,sleep,31 20 6252438,apartment,,dorm €24 per person,httpswwwhostelcosmoscom,apartment,,,,hotel cosmos,,,,no,,friendly staff,share bathroom air conditioning share kitchen tv in common area dormitory style bed common room for socialize,,,,cheap,,,,,,,,,,,
,,,,,the poet hotel amsterdam,,,a new boutique hotel in zuid just around the corner from museumplein,52.360139,,x,,,,1400,,,,jan luijkenstraat 44,1100,,,,,,,,4.881899,,,,,,httpwwwpoethotelamsterdamcom,,,,,sleep,31 20 6620526,hotel,,from €69,,hotel,,,,,,,,no,,,location zuid neighborhood close to museumplein size boutique hotel view possible view depend on the room number of bed varies depend on the room private bath yes tv likely provide air conditioning possibly provide,,,,medium,,,,,city view,,,,,,
195,weteringschans,,,,sphinx hotel,,,from single room to five people share steep stair and no lift share or private bathroom quite small very close to the museum,52.3595,,x x x yes 2234 limited 983 no 881,,,,1500 2300 hour,bob orange bicycle,,1017xe,weteringschans 82 de weteringschans,until 1100,,,,,bicycle,,,4.8935,,,,,,httpwwwboborangebicyclesnl,,,,,sleep,31 20 6273680,hostel close to center,,,,,,,,bob orange bicycle,,bicycle,,no,,clean,room facility private bath share bath number bed varies from single to five size small view close to museum stair steep no lift,,,,,,,,,,,,5,,,
5,zandpad,,,,stayokay vondelpark,,,fairly large youth hostel very clean and professional operate by the dutch affiliate of hostelling international next to the pleasant vondelpark put you on the southern side of downtown and just a few block from the van gogh museum and the rijksmuseum the breakfast be fill and have a social atmosphere this location be popular with school group bring a padlock for your locker or purchase one at the desk,52.361146,,x x yes 2234 limited 983 no 881,,,yes,early checkin begin at 730am room available at 2pm,stayokay amsterdam vondelpark,,1054ga,zandpad 5,1030am,,,,,,,,4.878186,,,,,,httpwwwstayokaycomvondelpark,,,,,sleep,31 20 589 8996,hostel,,dorm €17 private €50,httpswwwstayokaycomnlhostelamsterdamvondelpark,hostel,,,,stayokay amsterdam vondelpark,,,,no,,clean,location next to vondelpark southern side of downtown near van gogh museum and rijksmuseum clean and professional breakfast available with a social atmosphere popular with school group locker available bring your own padlock or purchase one at the desk,,,,cheap,,,,,park view,,yes,,large,,
123,van ostadestraat,,,,van ostade bicycle hotel,,,a walk or short tram ride from the centre of the action yet far enough away to feel safe surround by fantastic architecture with reasonable rate even on peak room from single to quadruple and optional en suite come with free coffee breakfast and wireless internet access great for student,52.352566,,x x,,,,,bicycle hotel,,1072sv,van ostadestraat 123,,,,,,,,,4.893596,,,,,,httpwwwbicyclehotelcom,,,,,sleep,31206793452,hotel,,double €5085 double ensuite €80120,httpswwwbicyclehotelcom,hotel,,,,bicycle hotel,,,,no,,clean,private bath optional en suite number bed single to quadruple kitchen possibly for breakfast tv size not specify,,,,cheap,yes,,,,,,,4,,,
135,stadhouderskade,,,,ibis style amsterdam city,,ibis style,the hotel offer the late requirement of 3 star hotel all the floor be reachable by elevator all room have their own private bathroom,52.357936,enibis style,x x x yes 2234 limited 983 no 881,,,,1400,ibis style amsterdam city,,1074az,stadhouderskade 135,1100,,,,,,,,4.900688,,,,,,httpwwwibiscomgbhotel8220ibisstylesamsterdamcityindexshtml,,,,,sleep,31 20 675 05 53,hotel,,,httpsibisstylescitycomamsterdamcom,hotel,ibis style,,,ibis style amsterdam city,,,,no,,,private bath elevator access on all floor,,,,,yes,,yes,,,,,,,,
5,borssenburgstraat,,,,hotel flipper,,,hotel flipper amsterdam be very attractive with it peaceful location in a quiet residential area in the southern part of amsterdam,52.348907,,x,,,,1400,hotel flipper,,1078va,borssenburgstraat 5,1100,,,,,,,,4.908637,,,,,,httpwwwhotelflipperamsterdamcom,,,,,sleep,31 20 676 19 32,hotel,,,,hotel,,,,hotel flipper,,,,no,,,base on the description the possible room facility at hotel flipper amsterdam may include 1 private bath 2 air conditioning 3 balcony if available in some room 4 view if available in some room 5 tv 6 number bed 7 size,,,,,,,,,,,,,,,
162,pieter cornelisz hooftstraat,,,,hotel city garden,,,the hotel have 70 room with stylish interior and a beautiful view,52.359233,,wlan 431 yes 64 no 20 x,,,,1400,city garden,,1071ch,pc hooftstraat 162,1100,,,,,,,,4.876275,,,,,,httpwwwhotelcitygardenamsterdamcom,,,,,sleep,31 20 672 79 19,hotel,,,,hotel,,,,city garden,,,,no,,,view,,,,,,,,,,,,,,,
30,prinses irenestraat,,,,citizenm amsterdam city,,citizenm,second property by citizenm hotel open in 2009 locate on beethovenstraat in oudzuid room include free wifi and movie a rainshower and an xl kingsize bed with luxury linen,52.3419,encitizenm,x x x x x yes 2234 limited 983 no 881,,,yes,1400,citizenm,,1077wx,prinses irenestraat 30,1100,,,,,,,,4.876026,yes,,,,,httpwwwcitizenmcomamsterdamcity,,,,,sleep,31 20 8117 090,yes,,from euro 69 euro 120,httpswwwcitizenmamsterdamcitycom,yes,citizenm,,,citizenm,,,,no,,,free wifi free movie rainshower xl kingsize bed luxury linen,,,,medium,yes,,no,,,,yes,1,,,
5860,cornelis schuytstraat,,,,gresham memphis hotel,,,,52.353563,,x x x,,,,,alfred,,1071jl,de lairessestraat 87,,formerly memphis hotel,,,,,,,4.872094,,,,,,httpwwwgreshammemphishotelcom,,,,,sleep,31 20 673 3141,hotel,,single from €70 and double from €90,httpswwwthealfredhotelcom,hotel,,,,alfred,,,,no,,,,,,,,,,,,,,,,,,
,,,,,holiday inn amsterdam,,,tick all the main box for facility but about due for a refurbishment,52.335261,,x,,,,,,,,de boelelaan 2,,,,,,,,,4.888549,,,,,,httpwwwihgcomholidayinnhotelsusenamsterdamamsnthoteldetail,,,,,sleep,31 20 646 2300,hotel,,,,hotel,,,,,,,,no,,,possible room facility base on the description private bath air conditioning tv number of bed size,,,,,,,,,,,,,,,
3,koningslaan,,,,park plaza vondelpark amsterdam,,,ideally situate right by the vondelpark museum quarter within walk distance close to amsterdam famous upscale shopping street pc hooftstraat and the business district zuidas and the rai congress centrefree wifi in public area,52.354286,,x x x,,,,,vondel park plaza,,1075aa,koninginneweg 3436,,,,,,,,,4.866425,,,,,,httpwwwparkplazacomhotelsnetvonde,,,,,sleep,31 20 664 6111,hotel,,from €69€120,httpswwwparkplazavondelparkcom,hotel,,,,vondel park plaza,,,,no,,,close to vondelpark and museum quarter walk distance to pc hooftstraat shopping street close to business district zuidas and rai congress centre free wifi in public area,,,,medium,,,,,park view,,,,,,
1,roemer visscherstraat,,,,roemer hotel,,,trendy boutique hotel,52.361774,,x x x,,,,,owl hotel,,1054ev,roemer visscherstraat 10,,,,,,,,,4.877998,,,,,,httpwwwhotelroemercomen,,,,,sleep,31 20 618 9484,hotel,,double from €129,httpswwwowlhotelnl,hotel,,,,owl hotel,,,,no,,,private bath air conditioning tv,,,,medium,,,,,,,,,,,
,,,,,bilderberg garden hotel,,,five star hotel just off the apollolaan and only a short walk to the city centre,52.35111,,x x x,,,,,bilderberg garden hotel,,,dijsselhofplantsoen 7,,,,,,,,,4.87412,,,,,,httpwwwbilderbergnlukhotelsgardenhotel,,,,,sleep,31 20 570 56 00,yes,,,httpswwwbilderbergnlhotelsgardenhotel,yes,,,,bilderberg garden hotel,,,,no,,,location just off the apollolaan and a short walk to the city centre,,,,,,,,,city view,,,,,,
,,,,,hilton amsterdam apollolaan,,,site of john lennon and yoko ono bedin locate in an upscale old neighbourhood outside of the city centre oudzuid but close to the rijksmuseum and vondelpark nationally famous for be the site where dutch artist herman brood commit suicide by jumping from the roof,52.35153,,yes 17 customer 12 private 6 x x x,,,,,executive lounge,,,apollolaan 138,,,,,,,,,4.87207,,,,,,httpwww1hiltoncomenushihotelamshitwhiltonamsterdamindexdo,,,,mofr 07002300 sasu 0730120017002200,sleep,31 20 710 60 00,bar,,from €200,,bar,,,,executive lounge,mofr 07002300 sasu 0730120017002200,,,no,,,private bath air conditioning balcony view number bed 1 bed size large room locate in an upscale old neighbourhood outside of the city centre close to the rijksmuseum and vondelpark,,,,expensive,,,,,,,,,,,
333,ferdinand bolstraat,,,,hotel okura,,,five star japaneseowned and operate hotel with an excellent range of japanese food clothing and book shop in the basement and wireless internet in the lobby bar and conference room the only drawback be that it relatively distant from the central station 15 minute by tram but worth consider if work be pay and you dont mind take cab,52.348714,,x x x yes 2234 limited 983 no 881,,,yes,,teppanyaki restaurant sazanka,,1072lh,ferdinand bolstraat 333,,,,,,,,,4.893862,yes,,,,,httpwwwokuranl,,,,,sleep,31 20 6788 300,restaurant,,€275,httpswwwokuranlnlculinairsazanka,restaurant,,,,teppanyaki restaurant sazanka,,,,no,,,room facility private bath air conditioning view note the description provide do not mention specific room facility so the facility list be general amenity commonly found in hotel,,,,expensive,,,,,,,,,,,
25,stadhouderskade,,,,park hotel amsterdam,,,bang in the middle of amsterdam between leidseplein rijksmuseum and pc hooftstraat four star hotel spread over several historical building parking very friendly staff,52.361421,,x x,,,,,park centraal,,1071zd,stadhouderskade 25,,,,,,,categoryparkhotel amsterdam,,4.883174,,,,,,httpwwwparkhotelnl,,,,,sleep,31 20 671 12 22,hotel,,from €149,httpswwwparkcentraalcomnlamsterdam,hotel,,,,park centraal,,,,no,,friendly staff,parking air conditioning tv private bath,,,,medium,,,,,city view,,,,,,
27,van baerlestraat,,,,conservatorium hotel,,,locate in the heart of amsterdam be the brand new fivestar hotel and amsterdam best kept secret up to date the conservatorium offer 129 luxurious guest suite spread throughout 8 floor opening soon,52.358631,,x x x x x,,,,,la casa del habano amsterdam,,1071an,van baerlestraat 27,,,,,,varietystore,,,4.878624,,,,,,httpwwwconservatoriumhotelamsterdamcom,,,,mosu 10001800,sleep,31 20 753 0781,hotel,,,httpswwwlcdhamsterdamcom,,,,,la casa del habano amsterdam,mosu 10001800,varietystore,,no,,,private bath air conditioning view number bed size,,,,,,yes,,,,,,,,,
,,,,,hotel jl no76,,,hotel jl no76 be a luxury boutique hotel near the vondelpark,,,,,,,,,,,jan luijkenstraat 76,,,,,,,,,,,,,,,httphoteljlno76com,,,,,sleep,31 20 3485 555,hotel,,,,,,,,,,,,no,,,base on the description provide the possible room facility at hotel jl no76 may include private bath air conditioning view tv,,,,,,,,,park view,,,,,,
45,oostzaanstraat,,,,museum het schip,,,museum of architecture amsterdam school style dutch expressionism with former post office and historic museum appartement,52.3899,,x x art 5 history 4 person 2 local 2 technology 2 architecture 1 nature 1 agriculture 1 art history 1 x x x yes 2234 limited 983 no 881,nlmuseum het schip,,yes,,museum het schip,,1013wg,,,,,,,,categoryhet schip,,4.8741,,,,,,httpwwwhetschipnl,,,,tusu 11001700,see,31 20 686 8595,museum,,,httpswwwhetschipnl,museum,,,,museum het schip,tusu 11001700,,,no,,,,,,,,,,,,,,,,,,
,,,,,rembrandtpark,,,not too far west of the vondelpark but much quieter and large in size,52.3628,,x x,,,,,,,,,,,,,,,,,4.8456,,,,,,,,,,,see,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,westerpark,,,newly expand park at the western edge of the centre with cultural activity in a former gas factory access from haarlemmerweg,52.387,,x x,,,,,,,,,,,,,,,,,4.877,,,,,,httpwwwwestergasfabrieknlenglishengelswelcomephp dead linkmay 2016,,,,,see,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,de 100 roe 1674,,,in the ookmeer sport field along ma braunpad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,de 1200 roe 1632,,,near seineweg,,,,,,,,,,,haarlemmerweg 701,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,de bloem 1878,,,at nieuwpoortkade,,,,,,,,,,,haarlemmerweg 465,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,de otter 1631,,,a restore and function sawmill opposite buyskade west of the jordaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,statue,molen van sloten,,,statue of vincent van gogh,52.341596,,x yes 4 ship 3 memorial 2 castle 2 technicalmonument 2 aircraft 1 railwaycar 1 statue 1 statue 1 x,,,,,vincent,,,akersluis 10,,beeld van vincent van gogh door andré schaller staat sind 2000 naast het kuiperijmuseum bij de molen van sloten,,,,,,,4.792285,,open daily from 1000am to 4pm,,,,httpwwwmolenvanslotennlen,,,,,see,31 20 669 0412,,,,,,,,,vincent,,,,no,,,,,,,,,,,,,,,,,,
,,,,,ten katemarkt,,,third large in amsterdam with food household flower and clothing,,,,,,,,,,,,,,,,,,,,,,msa 08001700,,,,,,,,,buy,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,club 8,,,a large alternative place with lot of art on it wall there ping pong a very local and fairly young crowd,,,,,,,,,,,admiraal de ruijterweg 56b,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,no,,,,beer,indie,casual,,,,,,,,,,,,
,,,,,flex bar,,,flex bar be know for it innovative musical program and their open mind approach towards music a well a their public expect electro techno house dubstep hiphop indie funk and soul,,,,,,,,,,,pazzanistraat 1,,,,,,,,,,,often until 0500,,,,httpwwwflexbarnl,,,,,drink,31 20 486 21 23,,,,,,,,,,,,,no,,,,beer,electronic,chic,,,,,,,,,,,,
,,,,,missortelia,,,free bike wifi free breakfast include,,,,,,,flexible,,,,orteliuskade 51i,1030 free luggage store,,,,,,,,,,,,,,httpwwwmissorteliacom,,baarjes,,,sleep,31 616 111 349,hostel,,4090€,,,,,,,,,,no,,,free bike wifi breakfast include,,,,cheap,,,,,,,,,,,
,,,,,holiday inn express amsterdam sloterdijk station,,,this new hiexpress be right in the midst of the web of track extend around sloterdijk station make it very convenient for travel to just about any point in amsterdam that say the actual area around the hotel be a sombre office park and a huge transferium so it be best to only come there to sleep and have free breakfast,,,,,,,,,,,zaventemweg 3,,,,,,,,,,,,,,,,,,,,sleep,,hotel,,,,,,,,,,,,no,,,air conditioning private bath free breakfast convenient location near sloterdijk station sombre office park surroundings,,,,,,,,,,,,,,,
,,,,,meininger hotel amsterdam city west,,,the meininger chain property sit somewhere between budget hotel and hostel with available multiperson room with bunk bed and onsite laundrette the hotel be relatively new and visually attractive if rather basic inside again stay in the midst of sloterdijk be great for transit possibility and rather unexciting regard everything else,,,,,,,,,,,orlyplein 167,,,,,,,,,,,,,,,,,,,,sleep,,hotel,,€41,,,,,,,,,,no,,clean,multiperson room with bunk bed onsite laundrette relatively new property basic interior convenient location for transit opportunity unexciting surroundings,,,,cheap,,,,,,,,,,,
,,,,,bastion hotel zuidwest,,,,,,,,,,,,,,nachtwachtlaan 11,,,,,,,,,,,,,,,httpwwwbastionhotelsnlen,,,,,sleep,31 20 669 1621,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,
,,,,,ramada apollo amsterdam centre,,,the ramada be a solid recently remodelled property but call it amsterdam centre be not even close to reality a the hotel be at the remote of rembrandtpark close to the a10 ringroad run across amsterdamwest that say you will find get to the city quite easy thanks to them tram 13 stop at the hotel back and the park provide a tranquil environment the best room have great view of amsterdam over the park the less fortunate guest will have to enjoy residential block of slotervaart the good news be that the hotel have a topfloor restaurant bar and terrace for everybody to enjoy the best view,,,,,,,,,,,staalmeesterslaan 410,,,,,,,,,,,,,,,,,,,,sleep,,,,,,,,,,,,,,no,,,private bath view air conditioning restaurant bar terrace,,,,,,,,,park view,,,,,,
12,stadhouderskade,,,,amsterdam marriott hotel,,marriott,at the border of oudwest and the canal district this oldfashioned marriott can offer a relatively attractive rate and still have a convenient location for explore the city centre,52.362557,enmarriott hotel resort,x x x yes 2234 limited 983 no 881,,,yes,,marriott hotel,,1054es,stadhouderskade 12,,,,,,,categorymarriott hotel amsterdam,,4.880102,,,,,,httpwwwmarriottcomhotelstravelamsntamsterdammarriotthotel,,,,,sleep,,hotel,,,httpswwwmarriottcomhotelstravelamsntamsterdammarriotthotel,hotel,marriott,,,marriott hotel,,,,no,,,air conditioning tv central location,,,,,,,,,city view,,,,,,
1,melbournestraat,,,,park plaza amsterdam airport,,park plaza,the hotel have 19 meeting room a well a 6 business suite the hotel provide free shuttle service from and to the airport a well a free wifi in public area,52.348587,enpark plaza hotel resort,x x,,,,,park plaza amsterdam airport,,1175rm,melbournestraat 1 lijnden,,,,,,,,,4.765281,,,,,,httpwwwparkplazacomhotelsnetairp,,,,,sleep,31 20 6580 580,hotel,,from €79,,hotel,park plaza,,,park plaza amsterdam airport,,,,no,,,free shuttle service from and to the airport free wifi in public area,,,,,,,,,,,,,,,
