addr:housenumber,addr:street,name:en,reservation,memorial,title,lgbtq,brand,description,latitude,brand:wikipedia,common_tags,wikipedia,image,wheelchair,checkIn,name,wheelchair:description,addr:postcode,diet:vegan,address,checkOut,note,takeaway,indoor_seating,cuisine,beauty,shop,wikimedia_commons,contact:website,longitude,toilets:wheelchair,diet:vegetarian,fee,hours,stars,changing_table,toilets,url,internet_access,alt,building,outdoor_seating,smoking,diet:gluten_free,opening_hours,type,phone,amenity,old_name,price,tourism,website,amenity,brand,check_date,cuisine,name,opening_hours,shop,meal,Micheline,category,Service,room_facilities,accommodation_type,drink type,music type,Ambiental,price range,private_bath,air_conditioning,bath,balcony,view,kitchen,tv,bed_number,size
,,,,,Aan de Amstel,,,"This small but cosy place is run by popular Dutch cooking book author and illustrator Yvette van Boven. It serves home made comfy food with a Mediterranean touch. It's a ""table d'hote""-style restaurant with a small menu and a fixed price for 3 or 4 course meals.",52.35586,,,,,,,,,,,Weesperzijde 42a,,,,,,,,,,4.90742,,,,Tu-Sa 16:00-22:00,,,,http://www.aan-de-amstel.nl/,,,,,,,,eat,+31 20-608-0077,,,35.50 for 3 courses,,,,,,,,,,Dinner,No,,,,,,,Intimate,"Based on the price of 35.50 for 3 courses, I would categorize this place as medium in terms of price range.",,,,,,,,,
,,,,,Silk Road Restaurant,,,Eastern and Western fusion meals with both à la carte and (on high occupied days o­nly) a live cooking theme buffet. The restaurant has a view o­n the river IJ. Open 7 days per week for lunch and dinner.,52.37799,,,,,,,,,,,"2F, Mövenpick Hotel, Piet Heinkade 11",,,,,,,,,,4.91377,,,,,,,,http://www.silkroad.nl,,,,,,,,eat,+31 20 519-1200,,,€25-40,,,,,,,,,,Dinner,No information provided.,,,,,,,Chic,"Based on the price range of €25-40 for a meal, it falls under the medium category.",,,,,,,,,
,,,,,Blijburg aan Zee,,,,52.34990,,,,,,,,,,,Muiderlaan 1001,,,,,,,,,,5.01459,,,,"M-Th 11:00-01:00, F Su 10:00-01:00, Sa 10:00-02:00",,,,http://www.blijburg.nl,,,,,,,,drink,+31 20 416-0330,,,,,,,,,,,,,,,,,,,Beer,Classical,Chic,,,,,,,,,,
,,,,,Dok48,,,,52.35282,,,,,,,DOK48,,,,Krijn Taconiskade 328,,,no,yes,,,,,,5.00534,,,,,,,,http://www.dok48.nl/,,,,yes,outside,,Tu-Su 11:00-23:59,drink,+31 20 330-6817,restaurant,,,,https://www.dok48.nl,restaurant,,,,DOK48,Tu-Su 11:00-23:59,,,,,,,,Beer,Jazz,Casual,,,,,,,,,,
,,,,,Espressofabriek,,,Coffee bar,52.35187,,,,,yes,,Espressofabriek,,,,IJburglaan 1489,,,,,coffee_shop,,,,,5.00209,,,,,,,,,,,,,,,Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00,drink,+31 20 774-7965,cafe,,,,https://espressofabriek.nl/,cafe,,,coffee_shop,Espressofabriek,Mo-Fr 08:00-17:00; Sa-Su 09:00-17:00,,,,,,,,Coffee,Jazz,Casual,,,,,,,,,,
,,,,,The Lighthouse,,,,52.35365,,,,,,,,,,,Krijn Taconiskade 432,,,,,,,,,,5.00648,,,,,,,,,,,,,,,,drink,+31 20 750-8395,,,,,,,,,,,,,,,,,,,beer,Classical,No,,,,,,,,,,
,,,,,N.A.P.,,,"A harbour-side cafe and restaurant with a view of the marina. You can just stop by for a cup of coffee, have breakfast, lunch or dinner. Stylish interior.",52.35286,,,,,,,,,,,Krijn Taconiskade 124,,,,,,,,,,5.00334,,,,,,,,http://www.napamsterdam.nl/,,,,,,,,drink,+31 20 416-4000,,,,,,,,,,,,,,,,,,,Coffee,Ambient,Chic,,,,,,,,,,
,,,,,Odessa,,,,52.37451,,,,,,,,,,,Veemkade 259,,,,,,,,,,4.93763,,,,,,,,http://odessapizzagrill.nl/,,,,,,,,drink,+31 20 419-3010,,,,,,,,,,,,,,,,,,,soft drink,Classical,No,,,,,,,,,,
,,,,,Panama,,,This nightclub is relatively close to the city centre. It has its fair share of nice nights and the view on the water is excellent.,52.37491,,,,,,,,,,,Oostelijke Handelskade 4,,,,,,,,,,4.93021,,,,,,,,http://www.panama.nl,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,cocktail,Electronic,Casual,,,,,,,,,,
,,,,,Tonight Club,,,,52.36123,,,,,,,,,,,"Hotel Arena, 's Gravesandestraat 51",,,,,,,,,,4.91630,,,,,,,,http://www.hotelarena.nl,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,Unknown,Classical,Intimate,,,,,,,,,,
,,,,,Canvas,,,"A restaurant-bar-club, this urban and edgy den in a former newspaper office is a great place to go out at night. With nice views of the city and a varied music repertoire (alternative, jazz, funk), it's one of the hidden secrets too often overlooked by foreign visitors. Try one of the cocktails.",52.35378,,,,,yes,,Canvas,,,,"7F, Volkshotel, Wibautstraat 150",,,,,,,,,,4.91195,,,,"M-Th 07:00-01:00, F 07:00-04:00, Sa 08:00-04:00, Su 08:00-01:00",,,,http://www.canvasopde7e.nl/,,,,yes,,,Mo-Su 07:00-01:00,drink,+31 20 261-2100,restaurant,,,,https://www.volkshotel.nl/en/canvas/,restaurant,,,,Canvas,Mo-Su 07:00-01:00,,,,,,,,Cocktail,Alternative,Chic,,,,,,,,,,
,,,,,Camping Zeeburg,,,"This campground is near the city. It has camping cabins, wagonettes, tent sites and RV sites. A good store, free wifi and restaurant/bar round out the amenities. A good, clean and cheap place to stay if you do not mind walking to the bathroom and paying €.80 for a hot shower.",52.36522,,,,,,,,,,,Zuider IJdijk 20,,,,,,,rental,,,4.96071,,,,,,,,,,,,,,,,sleep,+31 20 694-4430,bicycle_rental,,Price: €0.80 for a hot shower,,,bicycle_rental,,,,,,rental,,,,Clean,"Room facilities:
- Camping cabins
- Wagonettes
- Tent sites
- RV sites
- Bathroom facilities (shared)
- Access to hot showers for a fee
- Free WiFi
- Restaurant/bar",Campground,,,,Cheap,No,Nothing,No,No,City view.,No,Nothing,Nothing,Nothing
,,,,,Stayokay Zeeburg,,,"This 480 bed hostel is located to the east of the city centre in a typical Amsterdam neighbourhood. Amsterdam's historic centre is less than 15 minutes away by bike or tram. The hostel is in the same building as Studio K, a budget diner and movie theatre.",52.36533,,,,,,,,,,,Timorplein 21,,,,,,,,,,4.93550,,,,,,,,http://www.stayokay.com/,,,,,,,,sleep,+31 20 551-3190,,,,,,,,,,,,,,,,,"Based on the description, the room facilities at the hostel may include:
- Number beds: 480 beds
- Location: East of the city centre in a typical Amsterdam neighbourhood
- Proximity to historic centre: Less than 15 minutes away by bike or tram
- Co-located with budget diner and movie theatre: Studio K",Hostel,,,,,No,Nothing,Nothing,Nothing,City view,Nothing,No,480 beds,Nothing
,,,,,B&B Lieve Nachten,,,,52.36177,,,,,,,,,,,Jan Olphert Vaillantlaan 77,,,,,,,,,,4.97719,,,,,,,,http://lievenachten.nl,,,,,,,,sleep,+31 6 2457-0925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bastion Hotel Amstel,,,"Comfortable but lacking in charm, 4 star hotel near OverAmstel metro, 10 minutes walk then 10 minutes train ride to Centraal Station. But without pedestrian access to the road - you have to take your chance with the traffic.",52.33366,,,,,,,,,,,Verlengde van Marwijk Kooystraat 30,,,,,,,,,,4.92761,,,,,,,,http://www.bastionhotels.nl/en,,,,,,,,sleep,+31 20 663-4567,,,€70,,,,,,,,,,,,,,"Based on the description, the possible room facilities at the 4-star hotel near OverAmstel metro may include:
- Private bath
- Air conditioning
- TV",Hotel,,,,Medium,Nothing,Nothing,Nothing,No,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Mövenpick Hotel,,Mövenpick,"The hotel is located in the Eastern Docklands, the renewed area of the city centre which makes it perfect for business or pleasure.",52.37801,,,,,yes,,Mövenpick Hotel,,,,Piet Heinkade 11,,,,,,,,,,4.91363,,,,,,,,http://www.moevenpick-hotels.com/,,,,,,,,sleep,+31 20 519-1200,,,€149,,http://www.moevenpick-hotels.com,,Mövenpick,,,Mövenpick Hotel,,,,,,,"- Location in Eastern Docklands
- Suitable for business or pleasure trip",Hotel,,,,Medium,Nothing,Nothing,Nothing,Nothing,City view,Nothing,Nothing,Nothing,Nothing
,,,,,Brouwersgracht,,,"This canal is sometimes cited as the ""most beautiful street of Amsterdam"". The name, ""Brewer's Canal"", refers to the many beer breweries along the canal in the 16th and 17th centuries. Nowadays, there's just one distillery left, ''De Ooievaar'', that has been located here since 1782 and specializes in Dutch ''jenever'' and liquors. The warehouses here used to store goods such as coffee, spices and leather, but now serve a residential purpose. Traditional warehouses with the row of spout gables can be found at Brouwersgracht 196–188, and at 204, 206, 208 and 210. Also check out the wide-open red shutters at ''Groene Valk'' (192) and ''Grouwe Valk'' (194). ''Geloof'', Brouwersgracht 218, shows the typical ""neck"" gable designed by Philips Vingboons.",52.379431,,,,,no,,De Belhamel,,,,,,,,,regional,,,,,4.890879,,,,,,,,,,,,,,,12:00-16:00; 18:00-22:00,see,,restaurant,,,,,restaurant,,,regional,De Belhamel,12:00-16:00; 18:00-22:00,,,,,,,,,,,,,,,,,,,,
,,,,,Noorderkerk,,,,52.379680,,,,,,,,,,,Noordermarkt 48,,,,,,,,,,4.886433,,,,"M 10:30-12:30, Sa 11:00-13:00, Apr-Oct Su 13:30-17:30",,,,http://www.noorderkerk.org,,,,,,,,see,+31 20 626-6436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Pianola Museum,,,"A museum about Pianolas from the early 1900s. About a dozen are displayed at any one time, and every month a piano concert is held.",52.378635,,,,,,,Pianola Museum,,,,Westerstraat 106,,,,,,,,,,4.883573,,,,Su 14:00-17:00,,,,http://pianola.nl/Pianola_Museum/Welcome.html,,,,,,,"Fr,Sa 13:00-17:00; Su 13:00-16:00",see,+31 20 627-9624,,,€5,,https://www.pianola.nl,,,2023-06-19,,Pianola Museum,"Fr,Sa 13:00-17:00; Su 13:00-16:00",,,,,,,,,,,,,,,,,,,,
,,,,,Lapjesmarkt,,,"A specialist market concentrating on selling cloth and material for making clothes, curtains etc. Mondays only.",,,,,,,,,,,,Westerstraat,,,,,,,,,,,,,,M 09:00-13:00,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Lindengracht,,,"Selling a wide range of goods, fruit and vegetables, fish and various household items. Saturday only.",,,,,,,,,,,,,,,,,,,,,,,,,,Sa 09:00-16:00,,,,,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Noordermarkt,,,"On Monday morning the Noordermarkt is a flea market selling fabrics, records, second-hand clothing etc., and forms part of the Lapjesmarkt mentioned above. On Saturday, the Noordermarkt is a biological food market, selling a wide range of ecological products like organic fruits and vegetables, herbs, cheese, mushrooms etc. There is also a small flea market.",,,,,,,,,,,,,,,,,,,,,,,,,,"M 09:00-13:00, Sa 09:00-16:00",,,,,,,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Kinnaree,,,"Amazing Thai food.  Good atmosphere, good service despite being quite busy, but the food is why you would come here.  Highly recommended.",,,,,,,,,,,,1e Anjeliersdwarsstraat 14,,,,,,,,,,,,,,,,,,http://www.restaurantkinnaree.nl,,,,,,,,eat,+31 20 - 627 71 53,,,,,,,,,,,,,Dinner,No star rating mentioned.,,,,,,,Casual,,,,,,,,,,
,,,,,Mazzo,,,"This used to be a famous techno club but they turned it into an Italian restaurant with a nice modern look. You can have breakfast, lunch or dinner here. On the weekends it's smart to make a reservation as it can get pretty busy",,,,,,,,,,,,Rozengracht 114,,,,,,,,,,,,,,9 am till 1 am,,,,,,,,,,,,eat,+31 20-344 64 02,,,,,,,,,,,,,Dinner.,No,,,,,,,Chic,,,,,,,,,,
,,,,,Long Pura,,,"Indonesian food, try the rice table.",,,,,,,,,,,,Rozengracht 46-48,,,,,,,,,,,,,,6-11PM,,,,http://www.restaurant-longpura.com/,,,,,,,,eat,+31 20 6238950,,,,,,,,,,,,,Dinner,No,,,,,,,Casual,,,,,,,,,,
,,,,,Burgermeester,,,"Yes, they serve burgers here. But don't expect a McDonalds wannabe. They are quality meat, fish or vegetarian burgers. The place is so popular that they opened 2 more branches in the city. Great if you want to have a quick and inexpensive bite. Order the 'mini trio' so you can taste three different small sized burgers.",,,,,,,,,,,,Elandsgracht 130,,,,,,,,,,,,,,12:00-23:00,,,,http://www.burgermeester.eu/,,,,,,,,eat,+31 900-BURGERS,,,,,,,,,,,,,Dinner,3 star,,,,,,,Casual,,,,,,,,,,
,,,,,Barney's,,,A gorgeous brasserie with outside seating which has the best breakfasts in Amsterdam for very reasonable prices. Their strawberry milkshakes are to die for.,,,,,,,,,,,,Haarlemerstraat 98,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,,,,,,,,,,,Breakfast,No information provided.,,,,,,,Casual,,,,,,,,,,
,,,,,De Korte Prins,,,"De Korte Prins is a lunchroom café on the Haarlemmerdijk 8, in the heart of the Jordaan area in Amsterdam. The friendly staff serves great bagels, rolls and sandwiches for breakfast and lunch. In the afternoon the café is filled with coffee lovers who enjoy a rich coffee with a delicious brownie or cheesecake. Regulars often drop by for cookies and muffins takeaway as well.",,,,,,,,,,,,Haarlemmerdijk 8,,,,,,,,,,,,,,"Open daily from 8 am till 4 pm, Sat. 9 am till 6 pm. Closed on Sundays.",,,,http://www.dekorteprins.nl,,,,,,,,eat,,,,,,,,,,,,,,Lunch,No,,,,,,,Casual,,,,,,,,,,
,,,,,Proust,,,"Proust is a little off the beaten path, near the intersection of Brouwersgracht and Prinsengracht, but it's worth a visit for the inexpensive and satisfying meals as well as the company: it's a favourite with locals.",,,,,,,,,,,,Noordermarkt 4,,,,,,,,,,,,,,,,,,,,,,,,,,eat,+31 20 623 91 45,,,,,,,,,,,,,Lunch,2 Star,,,,,,,Casual,,,,,,,,,,
,,,,,STOUT!,,,Nice and modern bar/cafe/restaurant with young people as customers and mattresses on the terrace.,52.380168,,,,,,,,,,,Haarlemmerstraat 73,,,,,,,,,,4.892317,,,,,,,,http://www.restaurantstout.nl,,,,,,,,eat,+31 20 616 36 64,,,,,,,,,,,,,Nothing,No star rating mentioned,,,,,,,Chic,,,,,,,,,,
,,,,,Vliegende Schotel,,,"Since ''Green Planet'' is closing, you better look for alternative vegetarian hang-outs. Believe it or not, but Vliegende Schotel is even better than its Australia-moving competitor. It has big portions of unbelievably good vegetarian food, in an unpretentious but authentic atmosphere. Minimalistic service and a little walk from the centre, but seriously worth it. Small selection of organic and fair trade wines and a non-smoking room.",,,,,,,,,,,,Nieuwe Leliestraat 162,,,,,,,,,,,,,,,,,,,,,,,,,,eat,,,,"Mains €9-15, daily special €8. Bottle of wine €13",,,,,,,,,,Dinner,There is no mention of a star rating for Micheline in the description.,,,,,,,Intimate,"Based on the price ranges provided:

- Mains: €9-15 (around 10 euro mark)
- Daily special: €8 (cheap)
- Bottle of wine: €13 (around 10 euro mark)

Given the prices, this place would be categorized as **cheap**.",,,,,,,,,
,,,,,'t Smalle,,,Some say this place has the most beautiful terrace in Amsterdam. It's not big but you sit right beside the canal. And if it's too cold to sit outside check out the beautifully restored interior in this laid-back place.,,,,,,,,,,,,Egelantiersgracht 12,,,,,,,,,,,,,,10:00-01:00 Friday and Saturday till 02:00,,,,http://www.t-smalle.nl/?section=drinken,,,,,,,,drink,+31 20 623 96 17,,,,,,,,,,,,,,,,,,,Beer,Jazz,Intimate,,,,,,,,,,
,,,,,Cafe P 96,,,"Great character at this pub, lovely outdoor terrace on a houseboat makes for a nice evening or afternoon. Good selection of Dutch and Belgian beers.",,,,,,,,,,,,Prinsengracht 96,,,,,,,,,,,,,,8:00am to 1:00 am,,,,http://www.p96.nl/,,,,,,,,drink,+31 20 622 18 64,,,,,,,,,,,,,,,,,,,beer,None,Intimate,,,,,,,,,,
,,,,,Soundgarden,,,"Top metal/grungy/punky pub, most relaxed drinking atmosphere in town. Really nice, secluded terrace for drinking beer in the sun. can smoke, but not buy, puff.",,,,,,,,,,,,Marnixstraat 166,,,,,,,,,,,,,,,,,,http://www.cafesoundgarden.nl/,,,,,,,,drink,+31 20 620 28 53,,,,,,,,,,,,,,,,,,,Beer,Rock,Casual,,,,,,,,,,
,,,,,Bar Brandstof,,,Relatively new bar with a big and often busy terrace. Gets absolutely crowded on Friday after work hours,,,,,,,,,,,,"Marnixstraat 357, corner with Rozengracht",,,,,,,,,,,,,,"Mon-Thurs:08:00-01:00, Fri:08:00-03:00, Sat:11:00-03:00, Sun:11:00-01:00",,,,http://www.bar-brandstof.nl/,,,,,,,,drink,+31 20-4220813,,,,,,,,,,,,,,,,,,,beer,Pop,Casual,,,,,,,,,,
,,,,,Bar Struik,,,"Hangout for the urban 20 and 30-somethings. Every day except Friday they serve 1 dish for €7,50. Gets really crowded in the weekends.",,,,,,,,,,,,Rozengracht 160,,,,,,,,,,,,,,"Mon:17:00-1:00, Tue - Thu: 10:00 - 1:00, Fri: 10:00 - 3:00,Sat: 11:00 - 3:00, Sun: 12:00 - 1:00",,,,,,,,,,,,drink,+31 20-6254863,,,"Price: €7,50 per dish",,,,,,,,,,,,,,,,Beer,Urban,Casual,This place is categorized as medium-priced.,,,,,,,,,
,,,,,Cafe Chaos,,,Typical Amsterdam brown bar. Throw your peanuts shells on the floor while looking at the furniture.,,,,,,,,,,,,Looriegracht 144,,,,,,,,,,,,,,,,,,,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,beer,Jazz,Casual,,,,,,,,,,
,,,,,Korsakoff,,,"A more alternative, run-down but cheap place that often has live music. Alternative nightspot for fans of metal, industrial, goth, and techno. Some live music and popular club nights.  A bit off the beaten path but worth it.",,,,,,,,,,,,Lijnbaansgracht 161,,,,,,,,,,,,,,,,,,http://www.korsakoffamsterdam.nl/,,,,,,,,drink,+31 20 625 78 54,,,,,,,,,,,,,,,,,,,Beer,Alternative,Alternative,,,,,,,,,,
,,,,,Maloe Melo,,,"Live 50s rockabilly bar. Drinks are cheap and the crowd are mostly Dutch rockers, but the music is good.",,,,,,,,,,,,Lijnbaansgracht 163,,,,,,,,,,,,,,"Sunday-Thursday 21:00-03:00, Friday&Saturday  21:00-04:00",,,,http://www.maloemelo.com/,,,,,,,,drink,+31 20 420 45 92,,,,,,,,,,,,,,,,,,,beer,Rockabilly,Casual,,,,,,,,,,
,,,,,Barney's,,,Multiple Cannabis Cup winner known for its internationally-acclaimed marijuana strains.,,,,,,,,,,,,Haarlemmerstraat 98,,,,,,,,,,,,,,,,,,http://www.barneys.biz/,,,,,,,,drink,,,,,,,,,,,,,,,,,,,,beer,Reggae,Casual,,,,,,,,,,
,,,,,Shelter Jordan Hostel,,,"An alcohol and drug-free Christian youth hostel. Single-sex dormitories (including breakfast, bed linen).",,,,,,,,,,,,Bloemstraat 179,,,,,,,,,,,,,,,,,,http://www.shelter.nl,,,,,,,,sleep,+31 20 624 47 17,,,From €19,,,,,,,,,,,,,,"- Single-sex dormitories
- Bed linen
- Breakfast",Hostel,,,,Cheap,No,Nothing,Nothing,No,Nothing,No,Nothing,Nothing,Nothing
,,,,,Hotel de Paris,,,"The hotel has 48 rooms, and is located near the Waterlooplein flee market.",52.365775,,,,,,14:00,,,,,Marnixstraat 372,11:00,,,,,,,,,4.879771,,,,,,,,http://hoteldeparisamsterdam.nl/,,,,,,,,sleep,+31 20 622 55 87,,,,,,,,,,,,,,,,,"Number of rooms: 48
Location: Near Waterlooplein flee market",Hotel,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,Hotel De Looier Amsterdam,,,The hotel is a 3 star hotel located near many of the main Museums of Amsterdam. Hotel De Looier Amsterdam was built as a diamond factory in 1886.,52.368350,,,,,,14:00,,,,,3e Looiersdwarsstraat 75,11:00,,,,,,,,,4.879661,,,,,,,,http://www.hoteldelooier.com/,,,,,,,,sleep,+31 20 625 18 55,,,,,,,,,,,,,,,,,"Based on the description, the possible room facilities at Hotel De Looier Amsterdam may include:
- Private bath
- TV
- Air conditioning
- View
- Size

Please note that this is an assumption based on the information provided, and the actual room facilities may vary.",Hotel,,,,,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing,Nothing
,,,,,D'Admiraal (1792),,,"on the bank of the Noordhollands Kanaal in the north, ferry from Central Station.",,,,,,,,,,,,Noordhollandschkanaaldijk 21,,,,,,,,,,,,,,,,,,,,,,,,,,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,EYE Film Institute Netherlands,,,"EYE is an institute dedicated to the preservation of film for future generations. Its the successor of the Filmmuseum. It has four film theatres with alternative screenings such as art films. In April the Imagine Film Festival is held here with screenings dedicated to exploitation, cult and lower budget films. Well worth it if you're a fan of the genre.",,,,,,,,,,,,IJpromenade 1,,,,,,,,,,,,,,"Su-Th 10:00-22:00, F-Sa 10:00-23:00",,,,http://www.eyefilm.nl/en,,,,,,,,do,+31 20 589-1400,,,,,,,,,,,,,,,Museum,,,,,,,,,,,,,,,,
,,,,,Buikslotermeerplein Boven 't Y Shopping Mall,,,,,,,,,,,,,,,Buikslotermeerplein Amsterdam,,,,,,,,,,,,,,,,,,http://www.boventy.nl,,Boven 't Y,,,,,,buy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cafe De Pont,,,,,,,,,,,,,,,"Buiksloterweg 3-5, 1031 CC Amsterdam",,,,,,,,,,,,,,,,,,http://cafedepont.nl,,,,,,,,drink,+31 20 636 3388,,,,,,,,,,,,,,,,,,,Tea,Classical,No,,,,,,,,,,
,,,,,Tolhuistuin,,,,,,,,,,,,,,,"Tolhuisweg 5, 1031 CL Amsterdam",,,,,,,,,,,,,,,,,,http://tolhuistuin.nl,,,,,,,,drink,+31 20 7630650,,,,,,,,,,,,,,,,,,,Cocktail,Classical,No,,,,,,,,,,
,,,,,NH Galaxy,,,,,,,,,,,,,,,"Distelkade 21, 1031 XP Amsterdam",,,,,,,,,,,,,,,,,,http://nh-hotels.nl,,,,,,,,sleep,+31 20 634-800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bastion Hotel Amsterdam Centrum-Noord,,,,,,,,,,,,,,,"Buikslotermeer, Amsterdam",,,,,,,,,,,,,,,,,,http://www.bastionhotels.nl/,,,,,,,,sleep,+31 20 632-3131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Amsterdam Centraal railway station,,America Today,"This beautiful building is an attraction in itself, so if you did not arrive in Amsterdam by train, it is well worth making a special trip to look at the station's facade. The station was built between 1881 and 1889 on three artificial islands. It was designed by Pierre Cuypers who also designed the Rijksmuseum in a similar neo-late-Gothic/Renaissance style. At the time, the project was highly controversial as the new station would effectively cut off the city from the IJ waterfront. Politicians in The Hague pushed it through anyway, and now it is widely regarded as the most beautiful station in the country.",52.378677,,,,Amsterdam %286578785683%29.jpg,,,America Today,,,,Stationsplein,,,,,,,clothes,,,4.899901,,,,,,,,,,,,,,,,see,,,,,,,,America Today,,,America Today,,clothes,,,,,,,,,,,,,,,,,,,
,,,,,Beurs van Berlage,,,"Take a guided tour and check out the view from the top of the old stock exchange tower. It was built in 1903 (by Hendrik Petrus Berlage) and is considered the beginning of modern Dutch architecture. Costs €3.50, located on Beursplein near Dam Square.",52.375036,,,,"Beurs van Berlage, Amsterdam, 20.05.2011.jpg",,,,,,,,,,,,,,,,,4.896205,,,,,,,,http://www.beursvanberlage.nl,,,,,,,,see,,,,Price: €3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Royal Palace,,,"The Royal Palace is one of the three official palaces of the Netherlands. It is at the disposal of King Willem-Alexander by the Act of Parliament. It was built in 1651 as the city hall of Amsterdam, in a period known as the Dutch Golden Age. Many school children learn that because of the swampy soil, it was built on no less than 13,569 wooden poles. In 1795, the French Empire of Napoleon Bonaparte invaded the Netherlands, and his brother Louis Napoleon became the first King of Holland in 1806. He acquired the city hall in that year and turned it into a royal palace. It was restored to the original owners when Prince William VI returned to the Netherlands in 1812, but when he was crowned as King William I, he decided that Amsterdam should be the official capital and acquired the city hall once again as a royal palace. This is still a delicate subject among the locals, some of who would like to see the palace returned to Amsterdam. It was completely renovated in 2009. It is mainly used for diplomatic receptions and to welcome visiting heads of state, not as a royal residence.",52.373199,,,,"Amsterdam, paleis op de Dam 2007-03-26 11.32 .JPG",,,,,,,Dam,,,,,,,,,,4.891276,,,,Tu-Su 12:00-17:00,,,,http://www.paleisamsterdam.nl/,,Koninklijk Paleis,,,,,,see,+31 20 620-4060,,,€7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
